Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f			
1972	8	28	30.11	22.07	25.02	14.28	10.27	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	29	22.87	21.42	24.37	13.64	9.90	-9999	24.00	-9999	-9999	-9999	-9999			
1972	8	30	17.27	18.03	20.02	12.79	5.91	-9999	14.20	-9999	-9999	-9999	-9999			
1972	8	31	16.07	16.25	17.56	12.78	3.70	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	1	25.03	17.51	19.71	11.71	6.25	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	2	20.47	18.2	20.65	11.75	7.10	-9999	16.60	-9999	-9999	-9999	-9999			
1972	9	3	19.30	17.64	19.89	11.71	6.42	-9999	4.70	-9999	-9999	-9999	-9999			
1972	9	4	16.43	17.39	19.23	12.55	5.32	-9999	1.60	-9999	-9999	-9999	-9999			
1972	9	5	15.78	17.32	19.05	12.76	5.03	-9999	4.70	-9999	-9999	-9999	-9999			
1972	9	6	26.27	18.36	20.66	12.30	6.80	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	7	20.70	18.49	20.90	12.12	7.14	-9999	1.40	-9999	-9999	-9999	-9999			
1972	9	8	17.83	19.83	21.84	14.53	6.59	-9999	15.10	-9999	-9999	-9999	-9999			
1972	9	9	27.05	19.43	21.82	13.13	7.46	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	10	17.75	19.56	21.52	14.38	6.36	-9999	19.00	-9999	-9999	-9999	-9999			
1972	9	11	23.04	19.08	20.98	14.08	6.02	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	12	31.04	17.09	19.96	9.51	7.60	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	13	30.17	13.36	16.00	6.40	5.72	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	14	22.13	13.8	16.29	7.25	5.59	-9999	19.40	-9999	-9999	-9999	-9999			
1972	9	15	16.13	13.67	15.28	9.44	3.82	-9999	21.90	-9999	-9999	-9999	-9999			
1972	9	16	19.68	13.28	15.33	7.86	4.62	-9999	7.10	-9999	-9999	-9999	-9999			
1972	9	17	23.48	13.35	15.15	8.60	4.15	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	18	18.46	13.01	14.88	8.07	4.20	-9999	7.70	-9999	-9999	-9999	-9999			
1972	9	19	24.93	14.48	16.48	9.20	4.85	-9999	0.00	-9999	-9999	-9999	-9999			
