Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI 	ET	LITTERFALL
2001	12	21	1.686908	2.859890	5.403020	0.949977	0.798204	-9999	4.798300	-9999	-9999	-9999	-9999
2001	12	22	2.208730	2.505980	4.263280	0.540858	0.467402	-9999	6.128210	-9999	-9999	-9999	-9999
2001	12	23	0.911857	5.364590	7.241760	2.753780	0.131438	-9999	13.533600	-9999	-9999	-9999	-9999
2001	12	24	3.312334	6.496820	9.960420	4.533290	1.145699	-9999	1.241140	-9999	-9999	-9999	-9999
2001	12	25	3.517067	7.066100	10.719300	4.165340	3.812593	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	26	2.382083	3.511960	5.532170	1.982290	0.766621	-9999	0.007869	-9999	-9999	-9999	-9999
2001	12	27	3.532637	5.087280	7.338590	2.481070	3.190296	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	28	3.506760	3.873410	6.647550	2.222830	1.326929	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	29	3.300808	3.996490	6.217860	2.318840	1.876300	-9999	0.000157	-9999	-9999	-9999	-9999
2001	12	30	3.323894	3.910610	6.182650	1.807700	1.853780	-9999	0.000000	-9999	-9999	-9999	-9999
2001	12	31	3.456907	4.931730	7.534210	2.956260	3.500531	-9999	0.000000	-9999	-9999	-9999	-9999
