Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
2001	9	13	16.16	14.54	18.25	4.78	7.97	-9999	0	-9999	-9999	-9999	-9999
2001	9	14	17.44	15.8	20.25	4.08	9.77	-9999	0	-9999	-9999	-9999	-9999
2001	9	15	12.69	16.56	19.25	9.47	6.99	-9999	0	-9999	-9999	-9999	-9999
2001	9	16	14.41	13.89	17.05	5.58	6.79	-9999	0	-9999	-9999	-9999	-9999
2001	9	17	9.03	15.27	17.05	10.57	4.59	-9999	0	-9999	-9999	-9999	-9999
2001	9	18	8.22	15.46	17.65	9.67	5.54	-9999	4.9	-9999	-9999	-9999	-9999
2001	9	19	9.86	16.88	19.65	9.57	7.29	-9999	0.2	-9999	-9999	-9999	-9999
2001	9	20	15.58	19.11	22.95	8.97	10.65	-9999	0	-9999	-9999	-9999	-9999
2001	9	21	13.37	18.76	21.75	10.88	8.62	-9999	0	-9999	-9999	-9999	-9999
2001	9	22	14.23	18.7	22.05	9.88	9.39	-9999	0	-9999	-9999	-9999	-9999
2001	9	23	16.43	22.42	27.45	9.17	15.51	-9999	0	-9999	-9999	-9999	-9999
2001	9	24	14.05	23.47	27.15	13.77	13.15	-9999	0	-9999	-9999	-9999	-9999
2001	9	25	9.82	18.84	20.95	13.27	6.5	-9999	0	-9999	-9999	-9999	-9999
2001	9	26	10.28	15.09	18.25	6.78	7.29	-9999	0.2	-9999	-9999	-9999	-9999
2001	9	27	14.48	15.1	18.75	5.48	8.14	-9999	0	-9999	-9999	-9999	-9999
2001	9	28	14.94	15.64	19.65	5.08	9	-9999	0	-9999	-9999	-9999	-9999
2001	9	29	15.35	16.88	21.55	4.58	10.76	-9999	0	-9999	-9999	-9999	-9999
2001	9	30	14.77	17.7	22.15	5.98	10.91	-9999	0	-9999	-9999	-9999	-9999
2001	10	1	10.3	18.31	20.75	11.88	7.13	-9999	0	-9999	-9999	-9999	-9999
2001	10	2	13.06	18.13	21.75	8.57	9.64	-9999	0	-9999	-9999	-9999	-9999
2001	10	3	13.58	18.49	22.55	7.78	10.71	-9999	0	-9999	-9999	-9999	-9999
