daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI
-2001          5         14     1.0539 0.00535294  0.0310489          0
-2001          5         15    1.81121 0.00919947  0.0536156          0
-2001          5         16    1.11458 0.00566112  0.0328451          0
-2001          5         17    1.60241 0.00813894   0.047723          0
-2001          5         18   0.376799 0.00191383  0.0118115          0
-2001          5         19    1.88862 0.00959261  0.0562091          0
-2001          5         20     1.5942 0.00809719  0.0470066          0
-2001          5         21    2.18824  0.0111144  0.0642131          0
-2001          5         22    2.03042  0.0103129  0.0602866          0
-2001          5         23    1.54191 0.00783162  0.0514459          0
-2001          5         24    1.60056 0.00812953  0.0544601          0
-2001          5         25    1.59124 0.00808216  0.0515039          0
-2001          5         26    1.08207 0.00549602  0.0372901          0
-2001          5         27   0.983251  0.0049941  0.0300665          0
-2001          5         28   0.768426 0.00390297  0.0293555          0
-2001          5         29    1.59124 0.00808216  0.0492282          0
-2001          5         30   0.933175 0.00473975  0.0307079          0
-2001          5         31    1.61785 0.00821734  0.0472847          0
-2001          6          1   0.719846 0.00365622  0.0212607          0
-2001          6          2   0.531111  0.0026976   0.016233          0
-2001          6          3    1.06865 0.00542786  0.0347737          0
-2001          6          4   0.946889 0.00480941  0.0280221          0
-2001          6          5    1.24064  0.0063014  0.0377242          0
-2001          6          6   0.912318 0.00463382  0.0270005          0
-2001          6          7   0.475299 0.00241412  0.0139524          0
-2001          6          8    1.21985 0.00619582  0.0358031          0
-2001          6          9   0.975518 0.00495482  0.0284755          0
-2001          6         10    1.00883 0.00512399  0.0294299          0
-2001          6         11    1.39395 0.00708013  0.0407937          0
-2001          6         12    1.00148 0.00508668  0.0290527          0
-2001          6         13   0.878637 0.00446275  0.0257407          0
-2001          6         14    1.02098 0.00518574  0.0317824          0
-2001          6         15   0.732598 0.00372099  0.0235955          0
-2001          6         16   0.827086 0.00420091  0.0242218          0
-2001          6         17   0.565545  0.0028725    0.01634          0
-2001          6         18   0.391787 0.00198995  0.0116087          0
-2001          6         19    1.09607 0.00556715  0.0318413          0
-2001          6         20   0.825572 0.00419322  0.0272174          0
-2001          6         21   0.987673 0.00501656  0.0285873          0
-2001          6         22   0.689328 0.00350122  0.0199155          0
-2001          6         23   0.823638  0.0041834  0.0248937          0
-2001          6         24   0.408733 0.00207603  0.0182751          0
-2001          6         25   0.515899 0.00262034  0.0240424          0
-2001          6         26          0          0  0.0207132          0
-2001          6         27   0.297502 0.00151106  0.0109332          0
-2001          6         28   0.668354 0.00339468  0.0218007          0
-2001          6         29   0.475903 0.00241719  0.0179566          0
-2001          6         30   0.523934 0.00266115  0.0185909          0
-2001          7          1   0.743988 0.00377884  0.0243114          0
-2001          7          2   0.329906 0.00167565  0.0112116          0
-2001          7          3   0.379274  0.0019264  0.0223154          0
-2001          7          4          0          0  0.0175548          0
-2001          7          5          0          0   0.014869          0
-2001          7          6   0.125102 0.000635417  0.0145722          0
-2001          7          7   0.397966 0.00202134  0.0139478          0
-2001          7          8  0.0946876 0.000480934 0.00275913          0
-2001          7          9   0.339147 0.00172259  0.0101934          0
-2001          7         10   0.382105 0.00194077  0.0122491          0
-2001          7         11   0.511568 0.00259834  0.0150837          0
-2001          7         12   0.425354 0.00216045  0.0122844          0
-2001          7         13   0.519043 0.00263631  0.0152323          0
-2001          7         14   0.206927 0.00105102 0.00594769          0
-2001          7         15   0.458117 0.00232686  0.0131966          0
-2001          7         16   0.472022 0.00239748  0.0140241          0
-2001          7         17    0.49017 0.00248966  0.0154367          0
-2001          7         18   0.326923  0.0016605 0.00938535          0
-2001          7         19   0.360319 0.00183012   0.010366          0
-2001          7         20   0.309524 0.00157212 0.00887892          0
-2001          7         21   0.192134 0.000975883 0.00555053          0
-2001          7         22    0.33696 0.00171148  0.0126991          0
-2001          7         23   0.302016 0.00153399  0.0101991          0
-2001          7         24   0.394333 0.00200289  0.0156167          0
-2001          7         25   0.309083 0.00156989  0.0140409          0
-2001          7         26   0.120943 0.000614289  0.0114931          0
-2001          7         27  0.0842691 0.000428017  0.0109687          0
-2001          7         28   0.281342 0.00142898  0.0133974          0
-2001          7         29   0.226195 0.00114888  0.0116938          0
-2001          7         30  0.0645203 0.000327709 0.00984069          0
-2001          7         31   0.285611 0.00145067  0.0105793          0
-2001          8          1   0.341558 0.00173483  0.0108045          0
-2001          8          2   0.183759 0.000933341 0.00775217          0
-2001          8          3    0.20613 0.00104697 0.00695279          0
-2001          8          4   0.260984 0.00132558 0.00782475          0
-2001          8          5    0.30137 0.00153071 0.00890748          0
-2001          8          6   0.155909 0.00079189 0.00476419          0
-2001          8          7   0.143234 0.000727508 0.00429568          0
-2001          8          8    0.27315 0.00138738 0.00816117          0
-2001          8          9   0.211496 0.00107422  0.0061178          0
-2001          8         10   0.244454 0.00124162 0.00699733          0
-2001          8         11   0.285668 0.00145096 0.00854828          0
-2001          8         12   0.116258 0.000590494 0.00376123          0
-2001          8         13   0.109482 0.000556079 0.00411063          0
-2001          8         14          0          0 0.00699413          0
-2001          8         15          0          0 0.00587407          0
-2001          8         16   0.125191 0.000635866 0.00493147          0
-2001          8         17   0.208661 0.00105982 0.00699012          0
-2001          8         18   0.151621 0.000770111 0.00714634          0
-2001          8         19    0.16645 0.000845427 0.00564211          0
-2001          8         20   0.146661 0.000744916 0.00473986          0
-2001          8         21   0.156683 0.00079582 0.00650291          0
-2001          8         22  0.0995715 0.00050574 0.00620382          0
-2001          8         23          0          0 0.00448079          0
-2001          8         24          0          0 0.00453142          0
-2001          8         25          0          0 0.00436835          0
-2001          8         26          0          0 0.00403042          0
-2001          8         27   0.212116 0.00107738  0.0063912          0
-2001          8         28   0.210221 0.00106775 0.00620053          0
-2001          8         29   0.204084 0.00103658 0.00611719          0
-2001          8         30  0.0727281 0.000369398  0.0020741          0
-2001          8         31   0.146159 0.000742364 0.00417422          0
-2001          9          1   0.174439 0.000886006  0.0050571          0
-2001          9          2  0.0480393   0.000244 0.00137173          0
-2001          9          3  0.0695632 0.000353324 0.00199589          0
-2001          9          4   0.138419 0.000703053 0.00395379          0
-2001          9          5   0.101256 0.000514295 0.00289015          0
-2001          9          6   0.129435 0.000657423 0.00374368          0
-2001          9          7  0.0617767 0.000313774 0.00176904          0
-2001          9          8   0.106267 0.00053975 0.00302966          0
-2001          9          9  0.0613884 0.000311802 0.00185163          0
-2001          9         10   0.125962 0.00063978 0.00364945          0
-2001          9         11  0.0846178 0.000429788 0.00243709          0
-2001          9         12  0.0561123 0.000285004 0.00160409          0
-2001          9         13  0.0893541 0.000453845 0.00254814          0
-2001          9         14   0.110102 0.000559229  0.0031635          0
-2001          9         15  0.0769136 0.000390657 0.00222709          0
-2001          9         16  0.0819303 0.000416138 0.00250401          0
-2001          9         17  0.0958065 0.000486618 0.00281244          0
-2001          9         18  0.0825225 0.000419146 0.00241612          0
-2001          9         19  0.0108773 5.52477e-05 0.000326676          0
-2001          9         20  0.0810723 0.00041178 0.00231057          0
-2001          9         21   0.100122 0.000508534 0.00285372          0
-2001          9         22  0.0885344 0.000449682 0.00254666          0
-2001          9         23  0.0495491 0.000251668  0.0014328          0
-2001          9         24  0.0778972 0.000395653  0.0022237          0
-2001          9         25  0.0773936 0.000393095 0.00223829          0
-2001          9         26  0.0653121 0.000331731 0.00187092          0
-2001          9         27  0.0397146 0.000201717 0.00113923          0
-2001          9         28  0.0813197 0.000413036 0.00238158          0
-2001          9         29  0.0478415 0.000242995 0.00136068          0
-2001          9         30  0.0683659 0.000347242 0.00198091          0
-2001         10          1  0.0128082 6.5055e-05 0.000373083          0
-2001         10          2  0.0183642 9.32749e-05 0.000570077          0
-2001         10          3  0.0530718 0.000269561 0.00151735          0
-2001         10          4  0.0651173 0.000330742  0.0018526          0
-2001         10          5  0.0687529 0.000349207 0.00196257          0
-2001         10          6  0.0384325 0.000195205  0.0011091          0
-2001         10          7  0.0464737 0.000236048 0.00133483          0
-2001         10          8   0.040338 0.000204884 0.00114917          0
-2001         10          9  0.0305558 0.000155198 0.000869458          0
-2001         10         10  0.0478111 0.000242841 0.00135957          0
-2001         10         11  0.0352254 0.000178916 0.00100835          0
-2001         10         12  0.0485237 0.00024646 0.00141278          0
-2001         10         13  0.0332351 0.000168807 0.00110085          0
-2001         10         14  0.0238817 0.000121299 0.00070144          0
-2001         10         15  0.0315952 0.000160477 0.000988833          0
-2001         10         16  0.0422197 0.000214441 0.00120208          0
-2001         10         17  0.0338772 0.000172068 0.00096559          0
-2001         10         18  0.0230768 0.000117211 0.000661507          0
-2001         10         19   0.024345 0.000123652  0.0007012          0
-2001         10         20  0.0189353 9.61754e-05 0.000565266          0
-2001         10         21   0.016542 8.40194e-05 0.000470273          0
-2001         10         22  0.0261464 0.000132802 0.00074555          0
-2001         10         23 0.00651401 3.30858e-05 0.000188393          0
-2001         10         24  0.0106967 5.43303e-05 0.000314338          0
-2001         10         25  0.0207035 0.000105156 0.000589802          0
-2001         10         26  0.0222947 0.000113239 0.000639212          0
-2001         10         27  0.0140178 7.11987e-05 0.000400491          0
-2001         10         28 0.00826312 4.19698e-05 0.00024428          0
-2001         10         29  0.0181484 9.21786e-05 0.000528062          0
-2001         10         30  0.0204209 0.000103721 0.000587998          0
-2001         10         31   0.012245 6.21945e-05 0.000349925          0
-2001         11          1   0.020237 0.000102787 0.000623632          0
-2001         11          2  0.0178077 9.04481e-05 0.000538737          0
-2001         11          3 0.00934016 4.74403e-05 0.000286116          0
-2001         11          4  0.0117117 5.94859e-05 0.000358916          0
-2001         11          5  0.0132044 6.70676e-05 0.000414634          0
-2001         11          6 0.00408585 2.07527e-05 0.000126969          0
-2001         11          7 0.00613277 3.11494e-05 0.000189611          0
-2001         11          8 0.00476067 2.41802e-05 0.000169169          0
-2001         11          9  0.0112305 5.70418e-05 0.000502983          0
-2001         11         10 0.00913562 4.64014e-05 0.000484621          0
-2001         11         11 0.00391436 1.98817e-05 0.000169403          0
-2001         11         12  0.0025438 1.29204e-05 8.16378e-05          0
-2001         11         13 0.00683265 3.47042e-05 0.000254241          0
-2001         11         14 0.00932206 4.73483e-05 0.000395035          0
-2001         11         15 0.00664787 3.37657e-05 0.000394181          0
-2001         11         16 0.00457824 2.32537e-05 0.000169753          0
-2001         11         17 0.00382456 1.94256e-05 0.000139009          0
-2001         11         18 0.00490214 2.48988e-05 0.000193307          0
-2001         11         19 0.00449798 2.2846e-05 0.000169737          0
-2001         11         20 0.00193668 9.83675e-06 6.86359e-05          0
-2001         11         21 0.00412242 2.09385e-05 0.000139504          0
-2001         11         22 0.00392105 1.99157e-05 0.000134987          0
-2001         11         23 0.00392848 1.99534e-05 0.000168904          0
-2001         11         24 0.000713632 3.62466e-06 2.45587e-05          0
-2001         11         25 0.00287284 1.45917e-05 8.66713e-05          0
-2001         11         26 0.00275513 1.39938e-05 9.36698e-05          0
-2001         11         27 0.00487526 2.47623e-05 0.000203203          0
-2001         11         28 0.00383445 1.94758e-05 0.000138575          0
-2001         11         29 0.00127268 6.46414e-06 4.02881e-05          0
-2001         11         30 0.00122292 6.21144e-06 3.49516e-05          0
-2001         12          1 0.00113661 5.77304e-06 3.24892e-05          0
-2001         12          2 0.000646165 3.28198e-06 2.34225e-05          0
-2001         12          3 0.00164339 8.34704e-06 5.09861e-05          0
-2001         12          4 0.00147392 7.4863e-06 4.71924e-05          0
-2001         12          5 0.00153202 7.78141e-06 4.85249e-05          0
-2001         12          6 0.00245384 1.24635e-05 8.12935e-05          0
-2001         12          7 0.00369053 1.87448e-05 0.000160834          0
-2001         12          8 0.00176264 8.95275e-06 0.000128301          0
-2001         12          9 0.00161899 8.22311e-06 0.000150606          0
-2001         12         10 0.00172007 8.73652e-06 0.000124979          0
-2001         12         11 0.000697964 3.54508e-06 3.28603e-05          0
-2001         12         12 0.000766064 3.89097e-06 3.85141e-05          0
-2001         12         13 0.000589701 2.99519e-06 3.52089e-05          0
-2001         12         14          0          0 0.000140468          0
-2001         12         15 0.000327392 1.66288e-06 7.64329e-05          0
-2001         12         16 0.00119058 6.04718e-06 0.000114226          0
-2001         12         17 0.000319601 1.62331e-06 3.82916e-05          0
-2001         12         18 0.000458593 2.32927e-06 2.38528e-05          0
-2001         12         19 0.000805078 4.08913e-06 3.58775e-05          0
-2001         12         20 0.00183199  9.305e-06 0.000104359          0
-2001         12         21  0.0001925 9.77738e-07 9.19751e-06          0
-2001         12         22 0.000649482 3.29883e-06 4.47268e-05          0
-2001         12         23 0.000124823 6.33999e-07 6.5719e-05          0
