daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 0, 0, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)
-2006        5       30     6.08     6.08   0.0584   0.0584    0.529    0.529     2.49     63.9        0        0 
-2006        5       31     3.09     3.09   0.0297   0.0297    0.262    0.262     2.49     63.9        0        0 
-2006        6        1     3.28     3.28   0.0315   0.0315    0.277    0.277     2.49     63.9        0        0 
-2006        6        2     6.44     6.44   0.0619   0.0619    0.491    0.491     2.48     64.1        0        0 
-2006        6        3     5.63     5.63    0.054    0.054    0.422    0.422     2.48     64.1        0        0 
-2006        6        4     5.38     5.38   0.0517   0.0517    0.405    0.405     2.48     64.1        0        0 
-2006        6        5     6.85     6.85   0.0658   0.0658     0.52     0.52     2.49     64.1        0        0 
-2006        6        6      7.5      7.5    0.072    0.072     0.57     0.57     2.49     64.1        0        0 
-2006        6        7     6.72     6.72   0.0645   0.0645    0.513    0.513     2.49     64.1        0        0 
-2006        6        8     5.76     5.76   0.0553   0.0553    0.512    0.512     2.49     64.1        0        0 
-2006        6        9      3.6      3.6   0.0346   0.0346    0.438    0.438     2.49     64.1        0        0 
-2006        6       10     1.62     1.62   0.0155   0.0155    0.408    0.408     2.49     64.1        0        0 
-2006        6       11        0        0        0        0    0.381    0.381     2.49     64.1        0        0 
-2006        6       12        0        0        0        0    0.369    0.369     2.49     64.1        0        0 
-2006        6       13        0        0        0        0    0.359    0.359     2.49     64.1        0        0 
-2006        6       14     1.98     1.98    0.019    0.019     0.15     0.15     2.49     64.1        0        0 
-2006        6       15     1.66     1.66    0.016    0.016    0.125    0.125     2.49     64.1        0        0 
-2006        6       16      7.3      7.3   0.0701   0.0701    0.557    0.557     2.49     64.1        0        0 
-2006        6       17     6.58     6.58   0.0632   0.0632    0.567    0.567     2.49     64.1        0        0 
-2006        6       18     1.98     1.98    0.019    0.019    0.429    0.429     2.49     64.1        0        0 
-2006        6       19     4.15     4.15   0.0398   0.0398    0.403    0.403     2.49     64.1        0        0 
-2006        6       20     4.57     4.57   0.0439   0.0439    0.366    0.366     2.49     64.1        0        0 
-2006        6       21     2.29     2.29    0.022    0.022    0.173    0.173     2.49     64.1        0        0 
-2006        6       22     3.93     3.93   0.0377   0.0377    0.299    0.299     2.49     64.1        0        0 
-2006        6       23     4.74     4.74   0.0455   0.0455     0.37     0.37     2.49     64.1        0        0 
-2006        6       24     4.05     4.05   0.0389   0.0389    0.364    0.364     2.49     64.1        0        0 
-2006        6       25     1.82     1.82   0.0174   0.0174    0.143    0.143     2.49     64.1        0        0 
-2006        6       26     1.55     1.55   0.0148   0.0148    0.114    0.114     2.49     64.1        0        0 
-2006        6       27     2.99     2.99   0.0287   0.0287    0.224    0.224     2.49     64.1        0        0 
-2006        6       28     8.16     8.16   0.0783   0.0783    0.636    0.636     2.49     64.1        0        0 
-2006        6       29     7.09     7.09   0.0681   0.0681      0.6      0.6      2.5     64.1        0        0 
-2006        6       30     3.94     3.94   0.0378   0.0378    0.498    0.498      2.5     64.1        0        0 
-2006        7        1        0        0        0        0    0.428    0.428      2.5     64.1        0        0 
-2006        7        2        0        0        0        0    0.379    0.379     2.49     64.2        0        0 
-2006        7        3        0        0        0        0    0.389    0.389     2.49     64.2        0        0 
-2006        7        4        0        0        0        0     0.32     0.32     2.49     64.2        0        0 
-2006        7        5        0        0        0        0    0.331    0.331     2.49     64.2        0        0 
-2006        7        6     3.41     3.41   0.0327   0.0327    0.477    0.477     2.49     64.2        0        0 
-2006        7        7     2.59     2.59   0.0248   0.0248    0.218    0.218     2.49     64.2        0        0 
-2006        7        8     4.84     4.84   0.0464   0.0464    0.457    0.457     2.49     64.2        0        0 
-2006        7        9     3.36     3.36   0.0322   0.0322    0.339    0.339     2.49     64.2        0        0 
-2006        7       10     4.68     4.68    0.045    0.045    0.527    0.527      2.5     64.2        0        0 
-2006        7       11     3.62     3.62   0.0348   0.0348     0.35     0.35      2.5     64.2        0        0 
-2006        7       12     4.82     4.82   0.0463   0.0463    0.533    0.533      2.5     64.2        0        0 
-2006        7       13     3.47     3.47   0.0333   0.0333    0.421    0.421      2.5     64.2        0        0 
-2006        7       14     4.69     4.69    0.045    0.045     0.42     0.42      2.5     64.2        0        0 
-2006        7       15     3.71     3.71   0.0356   0.0356    0.385    0.385      2.5     64.2        0        0 
-2006        7       16        0        0        0        0    0.295    0.295      2.5     64.2        0        0 
-2006        7       17        0        0        0        0     0.24     0.24      2.5     64.2        0        0 
-2006        7       18        0        0        0        0    0.242    0.242      2.5     64.2        0        0 
-2006        7       19        0        0        0        0    0.189    0.189      2.5     64.2        0        0 
-2006        7       20        0        0        0        0    0.345    0.345      2.5     64.2        0        0 
-2006        7       21        0        0        0        0    0.373    0.373      2.5     64.2        0        0 
-2006        7       22     1.29     1.29   0.0123   0.0123    0.348    0.348      2.5     64.2        0        0 
-2006        7       23     3.07     3.07   0.0294   0.0294    0.427    0.427      2.5     64.2        0        0 
-2006        7       24        0        0        0        0    0.405    0.405      2.5     64.2        0        0 
-2006        7       25        0        0        0        0    0.354    0.354      2.5     64.2        0        0 
-2006        7       26        0        0        0        0    0.295    0.295      2.5     64.2        0        0 
-2006        7       27        0        0        0        0    0.228    0.228      2.5     64.2        0        0 
-2006        7       28    0.994    0.994  0.00954  0.00954    0.393    0.393      2.5     64.2        0        0 
-2006        7       29     1.78     1.78   0.0171   0.0171    0.438    0.438      2.5     64.2        0        0 
-2006        7       30     1.99     1.99   0.0191   0.0191    0.235    0.235      2.5     64.2        0        0 
-2006        7       31     3.44     3.44    0.033    0.033    0.337    0.337      2.5     64.2        0        0 
-2006        8        1     2.67     2.67   0.0257   0.0257    0.214    0.214      2.5     64.2        0        0 
-2006        8        2     3.34     3.34   0.0321   0.0321    0.251    0.251      2.5     64.2        0        0 
-2006        8        3     4.18     4.18   0.0401   0.0401    0.313    0.313      2.5     64.2        0        0 
-2006        8        4     3.54     3.54    0.034    0.034     0.28     0.28      2.5     64.2        0        0 
-2006        8        5     4.84     4.84   0.0464   0.0464     0.42     0.42      2.5     64.2        0        0 
-2006        8        6     5.24     5.24   0.0503   0.0503    0.488    0.488      2.5     64.2        0        0 
-2006        8        7      4.3      4.3   0.0413   0.0413    0.367    0.367      2.5     64.2        0        0 
-2006        8        8     3.52     3.52   0.0338   0.0338    0.273    0.273      2.5     64.2        0        0 
-2006        8        9     2.12     2.12   0.0204   0.0204    0.159    0.159      2.5     64.2        0        0 
-2006        8       10     3.82     3.82   0.0367   0.0367    0.288    0.288      2.5     64.2        0        0 
-2006        8       11     3.35     3.35   0.0321   0.0321    0.251    0.251      2.5     64.2        0        0 
-2006        8       12     4.57     4.57   0.0439   0.0439     0.34     0.34      2.5     64.2        0        0 
-2006        8       13     5.16     5.16   0.0495   0.0495    0.399    0.399      2.5     64.2        0        0 
-2006        8       14     1.05     1.05   0.0101   0.0101   0.0773   0.0773      2.5     64.2        0        0 
-2006        8       15     2.45     2.45   0.0235   0.0235    0.183    0.183      2.5     64.2        0        0 
-2006        8       16     4.29     4.29   0.0412   0.0412    0.348    0.348      2.5     64.2        0        0 
-2006        8       17     3.81     3.81   0.0365   0.0365    0.336    0.336      2.5     64.2        0        0 
-2006        8       18     3.35     3.35   0.0322   0.0322    0.284    0.284      2.5     64.2        0        0 
-2006        8       19     4.02     4.02   0.0386   0.0386     0.34     0.34      2.5     64.2        0        0 
-2006        8       20     2.93     2.93   0.0282   0.0282    0.227    0.227      2.5     64.2        0        0 
-2006        8       21     2.62     2.62   0.0252   0.0252    0.202    0.202      2.5     64.2        0        0 
-2006        8       22     4.38     4.38    0.042    0.042    0.341    0.341      2.5     64.2        0        0 
-2006        8       23     4.31     4.31   0.0413   0.0413    0.337    0.337      2.5     64.2        0        0 
-2006        8       24     2.92     2.92    0.028    0.028    0.221    0.221      2.5     64.2        0        0 
-2006        8       25      3.6      3.6   0.0345   0.0345    0.269    0.269      2.5     64.2        0        0 
-2006        8       26     2.39     2.39   0.0229   0.0229     0.18     0.18      2.5     64.2        0        0 
-2006        8       27     4.91     4.91   0.0471   0.0471    0.385    0.385      2.5     64.2        0        0 
-2006        8       28     2.64     2.64   0.0253   0.0253    0.196    0.196      2.5     64.2        0        0 
-2006        8       29     3.78     3.78   0.0363   0.0363    0.282    0.282      2.5     64.2        0        0 
-2006        8       30     4.28     4.28   0.0411   0.0411    0.321    0.321      2.5     64.2        0        0 
-2006        8       31     2.26     2.26   0.0217   0.0217    0.171    0.171      2.5     64.2        0        0 
-2006        9        1      2.7      2.7   0.0259   0.0259    0.233    0.233      2.5     64.2        0        0 
-2006        9        2     2.41     2.41   0.0231   0.0231    0.192    0.192     2.49     64.3        0        0 
-2006        9        3     0.99     0.99  0.00951  0.00951   0.0922   0.0922     2.49     64.3        0        0 
-2006        9        4      3.5      3.5   0.0336   0.0336    0.289    0.289     2.49     64.3        0        0 
-2006        9        5     2.11     2.11   0.0203   0.0203    0.192    0.192     2.49     64.3        0        0 
-2006        9        6     2.83     2.83   0.0272   0.0272    0.349    0.349     2.49     64.3        0        0 
-2006        9        7     3.36     3.36   0.0322   0.0322    0.274    0.274     2.49     64.3        0        0 
-2006        9        8     4.93     4.93   0.0474   0.0474    0.376    0.376     2.49     64.3        0        0 
-2006        9        9     5.48     5.48   0.0526   0.0526    0.425    0.425     2.49     64.3        0        0 
-2006        9       10     4.29     4.29   0.0412   0.0412    0.379    0.379     2.49     64.3        0        0 
-2006        9       11     2.79     2.79   0.0268   0.0268    0.339    0.339     2.49     64.3        0        0 
-2006        9       12     1.25     1.25    0.012    0.012    0.327    0.327     2.49     64.3        0        0 
-2006        9       13     2.04     2.04   0.0196   0.0196    0.311    0.311     2.49     64.3        0        0 
-2006        9       14     1.99     1.99   0.0191   0.0191    0.219    0.219     2.49     64.3        0        0 
-2006        9       15     1.97     1.97   0.0189   0.0189    0.288    0.288     2.49     64.3        0        0 
-2006        9       16     2.54     2.54   0.0244   0.0244     0.31     0.31     2.49     64.3        0        0 
-2006        9       17     2.36     2.36   0.0227   0.0227    0.189    0.189     2.49     64.3        0        0 
-2006        9       18     1.71     1.71   0.0165   0.0165    0.138    0.138     2.49     64.3        0        0 
-2006        9       19     2.53     2.53   0.0243   0.0243    0.191    0.191     2.49     64.3        0        0 
-2006        9       20     4.49     4.49   0.0431   0.0431    0.353    0.353     2.49     64.3        0        0 
-2006        9       21     3.21     3.21   0.0308   0.0308    0.335    0.335     2.49     64.3        0        0 
-2006        9       22     2.05     2.05   0.0197   0.0197    0.196    0.196     2.49     64.3        0        0 
-2006        9       23     1.87     1.87   0.0179   0.0179    0.163    0.163     2.49     64.3        0        0 
-2006        9       24     2.11     2.11   0.0203   0.0203    0.193    0.193     2.49     64.3        0        0 
-2006        9       25      1.9      1.9   0.0183   0.0183    0.147    0.147     2.49     64.3        0        0 
-2006        9       26     2.09     2.09   0.0201   0.0201    0.161    0.161     2.49     64.3        0        0 
-2006        9       27     3.98     3.98   0.0382   0.0382    0.297    0.297     2.49     64.3        0        0 
-2006        9       28     3.23     3.23    0.031    0.031    0.259    0.259     2.48     64.3        0        0 
-2006        9       29     2.82     2.82    0.027    0.027    0.231    0.231     2.48     64.3        0        0 
-2006        9       30     3.55     3.55   0.0341   0.0341    0.287    0.287     2.48     64.3        0        0 
-2006       10        1     2.31     2.31   0.0222   0.0222    0.176    0.176     2.48     64.3        0        0 
-2006       10        2     1.99     1.99   0.0191   0.0191     0.15     0.15     2.48     64.4        0        0 
-2006       10        3     1.64     1.64   0.0157   0.0157    0.121    0.121     2.48     64.4        0        0 
-2006       10        4      2.4      2.4   0.0231   0.0231    0.179    0.179     2.48     64.4        0        0 
-2006       10        5     2.87     2.87   0.0276   0.0276    0.213    0.213     2.48     64.4        0        0 
-2006       10        6    0.874    0.874  0.00839  0.00839   0.0643   0.0643     2.48     64.4        0        0 
-2006       10        7     3.19     3.19   0.0306   0.0306    0.238    0.238     2.47     64.4        0        0 
-2006       10        8     3.69     3.69   0.0354   0.0354    0.276    0.276     2.47     64.4        0        0 
-2006       10        9     2.67     2.67   0.0257   0.0257    0.199    0.199     2.47     64.4        0        0 
-2006       10       10     2.11     2.11   0.0203   0.0203    0.157    0.157     2.47     64.4        0        0 
-2006       10       11     3.03     3.03   0.0291   0.0291     0.24     0.24     2.47     64.4        0        0 
-2006       10       12     1.09     1.09   0.0105   0.0105   0.0807   0.0807     2.47     64.4        0        0 
-2006       10       13     3.82     3.82   0.0367   0.0367    0.284    0.284     2.47     64.4        0        0 
-2006       10       14     1.49     1.49   0.0143   0.0143     0.11     0.11     2.47     64.4        0        0 
-2006       10       15     3.61     3.61   0.0347   0.0347     0.27     0.27     2.47     64.4        0        0 
-2006       10       16     3.48     3.48   0.0335   0.0335    0.259    0.259     2.47     64.4        0        0 
-2006       10       17     3.12     3.12   0.0299   0.0299    0.232    0.232     2.47     64.4        0        0 
-2006       10       18      1.1      1.1   0.0105   0.0105   0.0809   0.0809     2.47     64.4        0        0 
-2006       10       19     1.76     1.76   0.0169   0.0169     0.13     0.13     2.47     64.4        0        0 
-2006       10       20     1.53     1.53   0.0147   0.0147    0.113    0.113     2.46     64.4        0        0 
-2006       10       21     1.75     1.75   0.0168   0.0168     0.13     0.13     2.46     64.4        0        0 
-2006       10       22     1.57     1.57    0.015    0.015    0.116    0.116     2.46     64.4        0        0 
-2006       10       23     1.65     1.65   0.0159   0.0159    0.124    0.124     2.46     64.4        0        0 
-2006       10       24    0.754    0.754  0.00724  0.00724   0.0561   0.0561     2.46     64.4        0        0 
-2006       10       25     1.98     1.98    0.019    0.019    0.148    0.148     2.46     64.4        0        0 
-2006       10       26     1.87     1.87   0.0179   0.0179    0.158    0.158     2.46     64.4        0        0 
-2006       10       27     2.47     2.47   0.0238   0.0238    0.185    0.185     2.46     64.4        0        0 
-2006       10       28    0.852    0.852  0.00818  0.00818   0.0627   0.0627     2.45     64.4        0        0 
-2006       10       29     2.02     2.02   0.0194   0.0194     0.15     0.15     2.45     64.4        0        0 
-2006       10       30     2.45     2.45   0.0235   0.0235    0.184    0.184     2.45     64.4        0        0 
-2006       10       31    0.954    0.954  0.00916  0.00916   0.0714   0.0714     2.45     64.4        0        0 
-2006       11        1     1.76     1.76   0.0168   0.0168    0.155    0.155     2.45     64.4        0        0 
-2006       11        2     1.22     1.22   0.0117   0.0117    0.123    0.123     2.45     64.5        0        0 
-2006       11        3     1.39     1.39   0.0133   0.0133    0.123    0.123     2.45     64.5        0        0 
-2006       11        4     1.82     1.82   0.0175   0.0175    0.152    0.152     2.45     64.5        0        0 
-2006       11        5    0.952    0.952  0.00914  0.00914   0.0754   0.0754     2.44     64.5        0        0 
-2006       11        6     1.06     1.06   0.0102   0.0102   0.0878   0.0878     2.44     64.5        0        0 
-2006       11        7     1.33     1.33   0.0128   0.0128    0.128    0.128     2.44     64.5        0        0 
-2006       11        8    0.765    0.765  0.00735  0.00735   0.0624   0.0624     2.44     64.5        0        0 
-2006       11        9     2.01     2.01   0.0193   0.0193    0.157    0.157     2.44     64.5        0        0 
-2006       11       10     1.42     1.42   0.0137   0.0137     0.13     0.13     2.44     64.5        0        0 
-2006       11       11     1.24     1.24   0.0119   0.0119    0.101    0.101     2.44     64.5        0        0 
-2006       11       12    0.812    0.812  0.00779  0.00779   0.0692   0.0692     2.44     64.5        0        0 
-2006       11       13    0.448    0.448   0.0043   0.0043   0.0338   0.0338     2.43     64.5        0        0 
-2006       11       14      0.6      0.6  0.00576  0.00576   0.0446   0.0446     2.43     64.5        0        0 
-2006       11       15    0.866    0.866  0.00831  0.00831   0.0639   0.0639     2.43     64.5        0        0 
-2006       11       16    0.376    0.376  0.00361  0.00361   0.0279   0.0279     2.43     64.5        0        0 
-2006       11       17     1.68     1.68   0.0161   0.0161    0.128    0.128     2.43     64.5        0        0 
-2006       11       18     1.26     1.26   0.0121   0.0121    0.103    0.103     2.43     64.5        0        0 
-2006       11       19    0.428    0.428  0.00411  0.00411   0.0451   0.0451     2.42     64.5        0        0 
-2006       11       20    0.174    0.174  0.00167  0.00167   0.0154   0.0154     2.42     64.5        0        0 
-2006       11       21    0.923    0.923  0.00886  0.00886   0.0807   0.0807     2.42     64.5        0        0 
-2006       11       22    0.946    0.946  0.00908  0.00908   0.0886   0.0886     2.42     64.5        0        0 
-2006       11       23     0.25     0.25   0.0024   0.0024    0.019    0.019     2.42     64.5        0        0 
-2006       11       24    0.834    0.834  0.00801  0.00801   0.0639   0.0639     2.42     64.5        0        0 
-2006       11       25    0.442    0.442  0.00424  0.00424    0.033    0.033     2.42     64.5        0        0 
-2006       11       26     1.04     1.04     0.01     0.01   0.0794   0.0794     2.41     64.5        0        0 
-2006       11       27     1.42     1.42   0.0136   0.0136    0.106    0.106     2.41     64.5        0        0 
-2006       11       28     0.86     0.86  0.00825  0.00825    0.064    0.064     2.41     64.5        0        0 
-2006       11       29     1.37     1.37   0.0131   0.0131     0.11     0.11     2.41     64.5        0        0 
-2006       11       30    0.995    0.995  0.00955  0.00955    0.103    0.103     2.41     64.5        0        0 
-2006       12        1    0.691    0.691  0.00663  0.00663    0.058    0.058     2.41     64.5        0        0 
-2006       12        2    0.327    0.327  0.00314  0.00314   0.0262   0.0262      2.4     64.5        0        0 
-2006       12        3    0.296    0.296  0.00284  0.00284   0.0242   0.0242      2.4     64.5        0        0 
-2006       12        4    0.846    0.846  0.00812  0.00812   0.0658   0.0658      2.4     64.5        0        0 
-2006       12        5    0.441    0.441  0.00424  0.00424   0.0326   0.0326      2.4     64.5        0        0 
-2006       12        6    0.588    0.588  0.00564  0.00564   0.0473   0.0473      2.4     64.5        0        0 
-2006       12        7    0.115    0.115   0.0011   0.0011  0.00955  0.00955      2.4     64.5        0        0 
-2006       12        8    0.259    0.259  0.00249  0.00249   0.0208   0.0208     2.39     64.5        0        0 
-2006       12        9    0.761    0.761   0.0073   0.0073   0.0731   0.0731     2.39     64.5        0        0 
-2006       12       10    0.907    0.907  0.00871  0.00871    0.101    0.101     2.39     64.5        0        0 
-2006       12       11   0.0595   0.0595 0.000571 0.000571   0.0057   0.0057     2.39     64.5        0        0 
-2006       12       12     1.01     1.01  0.00973  0.00973   0.0914   0.0914     2.39     64.5        0        0 
-2006       12       13    0.365    0.365  0.00351  0.00351   0.0296   0.0296     2.39     64.5        0        0 
-2006       12       14    0.604    0.604  0.00579  0.00579    0.051    0.051     2.39     64.5        0        0 
-2006       12       15    0.579    0.579  0.00556  0.00556   0.0559   0.0559     2.38     64.5        0        0 
-2006       12       16     0.12     0.12  0.00115  0.00115   0.0123   0.0123     2.38     64.5        0        0 
-2006       12       17    0.708    0.708   0.0068   0.0068    0.076    0.076     2.38     64.5        0        0 
-2006       12       18    0.322    0.322  0.00309  0.00309    0.054    0.054     2.38     64.5        0        0 
-2006       12       19    0.412    0.412  0.00395  0.00395   0.0698   0.0698     2.38     64.5        0        0 
-2006       12       20    0.266    0.266  0.00256  0.00256   0.0445   0.0445     2.38     64.5        0        0 
-2006       12       21    0.263    0.263  0.00252  0.00252   0.0263   0.0263     2.38     64.5        0        0 
-2006       12       22     0.23     0.23  0.00221  0.00221   0.0242   0.0242     2.38     64.5        0        0 
-2006       12       23    0.207    0.207  0.00199  0.00199    0.028    0.028     2.38     64.5        0        0 
-2006       12       24   0.0979   0.0979  0.00094  0.00094   0.0244   0.0244     2.38     64.5        0        0 
-2006       12       25    0.166    0.166  0.00159  0.00159   0.0219   0.0219     2.37     64.5        0        0 
-2006       12       26   0.0646   0.0646  0.00062  0.00062   0.0121   0.0121     2.37     64.5        0        0 
-2006       12       27   0.0154   0.0154 0.000148 0.000148  0.00543  0.00543     2.37     64.5        0        0 
-2006       12       28   0.0515   0.0515 0.000494 0.000494  0.00852  0.00852     2.37     64.5        0        0 
-2006       12       29    0.686    0.686  0.00658  0.00658   0.0714   0.0714     2.37     64.5        0        0 
-2006       12       30    0.103    0.103 0.000986 0.000986  0.00842  0.00842     2.37     64.5        0        0 
-2006       12       31    0.313    0.313    0.003    0.003   0.0242   0.0242     2.37     64.5        0        0 

-YEAR    MONTH      DAY   GPP(0) GPP(tot)   NPP(0) NPP(tot)    ET(0)  ET(tot)   LAI(0)    CC(0) DEADTREE(0) DEADTREE(tot)

-2007        1        1    0.515    0.515  0.00494  0.00494   0.0415   0.0415     2.37     64.5        0        0 
-2007        1        2    0.264    0.264  0.00253  0.00253   0.0268   0.0268     2.36     64.5        0        0 
-2007        1        3    0.369    0.369  0.00354  0.00354    0.034    0.034     2.36     64.5        0        0 
-2007        1        4    0.317    0.317  0.00304  0.00304   0.0263   0.0263     2.36     64.5        0        0 
-2007        1        5    0.274    0.274  0.00263  0.00263   0.0229   0.0229     2.36     64.5        0        0 
-2007        1        6    0.228    0.228  0.00219  0.00219   0.0187   0.0187     2.36     64.5        0        0 
-2007        1        7    0.376    0.376  0.00361  0.00361   0.0332   0.0332     2.36     64.5        0        0 
-2007        1        8    0.815    0.815  0.00783  0.00783    0.065    0.065     2.36     64.5        0        0 
-2007        1        9     0.45     0.45  0.00432  0.00432   0.0334   0.0334     2.35     64.5        0        0 
-2007        1       10    0.297    0.297  0.00285  0.00285   0.0227   0.0227     2.35     64.5        0        0 
-2007        1       11   0.0722   0.0722 0.000693 0.000693  0.00627  0.00627     2.35     64.5        0        0 
-2007        1       12    0.416    0.416  0.00399  0.00399   0.0325   0.0325     2.35     64.5        0        0 
-2007        1       13    0.296    0.296  0.00284  0.00284   0.0227   0.0227     2.35     64.5        0        0 
-2007        1       14      1.3      1.3   0.0125   0.0125    0.109    0.109     2.34     64.5        0        0 
-2007        1       15     1.16     1.16   0.0112   0.0112    0.114    0.114     2.34     64.5        0        0 
-2007        1       16    0.931    0.931  0.00894  0.00894   0.0908   0.0908     2.34     64.5        0        0 
-2007        1       17     1.03     1.03  0.00993  0.00993   0.0905   0.0905     2.34     64.5        0        0 
-2007        1       18    0.984    0.984  0.00944  0.00944   0.0904   0.0904     2.34     64.5        0        0 
-2007        1       19    0.666    0.666  0.00639  0.00639   0.0624   0.0624     2.34     64.5        0        0 
-2007        1       20    0.768    0.768  0.00738  0.00738   0.0789   0.0789     2.34     64.5        0        0 
-2007        1       21     0.69     0.69  0.00663  0.00663    0.075    0.075     2.34     64.5        0        0 
-2007        1       22    0.524    0.524  0.00503  0.00503   0.0657   0.0657     2.34     64.5        0        0 
-2007        1       23     0.29     0.29  0.00279  0.00279   0.0475   0.0475     2.34     64.5        0        0 
-2007        1       24    0.291    0.291  0.00279  0.00279   0.0474   0.0474     2.34     64.5        0        0 
-2007        1       25   0.0859   0.0859 0.000825 0.000825   0.0482   0.0482     2.33     64.5        0        0 
-2007        1       26    0.201    0.201  0.00193  0.00193   0.0333   0.0333     2.33     64.5        0        0 
-2007        1       27    0.799    0.799  0.00767  0.00767   0.0867   0.0867     2.33     64.5        0        0 
-2007        1       28    0.235    0.235  0.00226  0.00226    0.023    0.023     2.33     64.5        0        0 
-2007        1       29    0.655    0.655  0.00629  0.00629   0.0565   0.0565     2.33     64.5        0        0 
-2007        1       30    0.548    0.548  0.00526  0.00526    0.049    0.049     2.33     64.5        0        0 
-2007        1       31     1.26     1.26   0.0121   0.0121    0.121    0.121     2.33     64.5        0        0 
-2007        2        1    0.377    0.377  0.00362  0.00362   0.0314   0.0314     2.33     64.5        0        0 
-2007        2        2    0.561    0.561  0.00539  0.00539   0.0487   0.0487     2.32     64.5        0        0 
-2007        2        3     1.87     1.87    0.018    0.018    0.171    0.171     2.32     64.5        0        0 
-2007        2        4     1.29     1.29   0.0123   0.0123    0.135    0.135     2.32     64.5        0        0 
-2007        2        5    0.445    0.445  0.00428  0.00428   0.0613   0.0613     2.32     64.5        0        0 
-2007        2        6    0.499    0.499  0.00479  0.00479   0.0777   0.0777     2.32     64.5        0        0 
-2007        2        7    0.228    0.228  0.00219  0.00219   0.0931   0.0931     2.32     64.5        0        0 
-2007        2        8    0.249    0.249  0.00239  0.00239   0.0382   0.0382     2.32     64.5        0        0 
-2007        2        9    0.987    0.987  0.00947  0.00947    0.119    0.119     2.32     64.5        0        0 
-2007        2       10    0.536    0.536  0.00515  0.00515   0.0541   0.0541     2.32     64.5        0        0 
-2007        2       11    0.799    0.799  0.00767  0.00767   0.0678   0.0678     2.32     64.5        0        0 
-2007        2       12        1        1   0.0096   0.0096   0.0832   0.0832     2.32     64.5        0        0 
-2007        2       13    0.677    0.677   0.0065   0.0065   0.0592   0.0592     2.32     64.5        0        0 
-2007        2       14    0.282    0.282   0.0027   0.0027   0.0284   0.0284     2.31     64.5        0        0 
-2007        2       15     2.38     2.38   0.0229   0.0229    0.207    0.207     2.31     64.5        0        0 
-2007        2       16      2.1      2.1   0.0201   0.0201    0.161    0.161     2.31     64.5        0        0 
-2007        2       17     1.57     1.57    0.015    0.015    0.125    0.125     2.31     64.5        0        0 
-2007        2       18     1.02     1.02  0.00984  0.00984    0.103    0.103     2.31     64.5        0        0 
-2007        2       19    0.575    0.575  0.00552  0.00552   0.0583   0.0583     2.31     64.5        0        0 
-2007        2       20     1.99     1.99   0.0191   0.0191    0.154    0.154     2.31     64.5        0        0 
-2007        2       21    0.584    0.584  0.00561  0.00561   0.0507   0.0507     2.31     64.5        0        0 
-2007        2       22     1.94     1.94   0.0186   0.0186    0.161    0.161     2.31     64.5        0        0 
-2007        2       23     1.33     1.33   0.0127   0.0127    0.105    0.105     2.31     64.5        0        0 
-2007        2       24    0.854    0.854   0.0082   0.0082   0.0693   0.0693      2.3     64.5        0        0 
-2007        2       25     1.02     1.02  0.00978  0.00978   0.0903   0.0903      2.3     64.5        0        0 
-2007        2       26    0.514    0.514  0.00493  0.00493   0.0485   0.0485      2.3     64.5        0        0 
-2007        2       27    0.526    0.526  0.00505  0.00505   0.0448   0.0448      2.3     64.5        0        0 
-2007        2       28     1.32     1.32   0.0127   0.0127    0.106    0.106      2.3     64.5        0        0 
-2007        3        1     2.59     2.59   0.0248   0.0248    0.214    0.214      2.3     64.5        0        0 
-2007        3        2     2.82     2.82   0.0271   0.0271    0.235    0.235      2.3     64.5        0        0 
-2007        3        3    0.901    0.901  0.00865  0.00865    0.077    0.077      2.3     64.5        0        0 
-2007        3        4     2.25     2.25   0.0216   0.0216    0.188    0.188      2.3     64.5        0        0 
-2007        3        5      1.5      1.5   0.0144   0.0144    0.123    0.123      2.3     64.5        0        0 
-2007        3        6    0.728    0.728  0.00699  0.00699   0.0631   0.0631     2.29     64.5        0        0 
-2007        3        7     1.99     1.99   0.0191   0.0191    0.163    0.163     2.29     64.5        0        0 
-2007        3        8      3.5      3.5   0.0336   0.0336    0.284    0.284     2.29     64.5        0        0 
-2007        3        9    0.833    0.833  0.00799  0.00799   0.0771   0.0771     2.29     64.5        0        0 
-2007        3       10     3.07     3.07   0.0295   0.0295    0.254    0.254     2.29     64.5        0        0 
-2007        3       11     3.63     3.63   0.0349   0.0349    0.275    0.275     2.29     64.5        0        0 
-2007        3       12      4.1      4.1   0.0393   0.0393    0.304    0.304     2.29     64.5        0        0 
-2007        3       13     3.99     3.99   0.0383   0.0383    0.304    0.304     2.29     64.5        0        0 
-2007        3       14     3.61     3.61   0.0346   0.0346    0.285    0.285     2.29     64.5        0        0 
