daily output file at cell level

Daily summary output from 3D-CMCC version 'f', time 'd', spatial 'u'


Cell 1, 1, Lat = 51.18, Long  = 4.31


Daily GPP = daily total gross primary production (gC/m2/day)
Daily NPP = daily total net primary production (tDM/m2/day)
Daily ET = daily canopy transpiration(mm/day)
Daily LAI = daily Leaf Area Index (m^2/m^2)
Daily F_SW = Daily Soil water modifier
Daily F_PSI = Daily Soil water modifier-BIOME
Daily F_T = Daily temperature modifier
Daily F_PSI = Daily VPD modifier



-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2010          4          4    2.60666  0.0132397    0.14887    2.17121          1          1    0.788903    0.931928
-2010          4          5    4.48533  0.0227818    0.23844    2.17115          1          1    0.856254    0.849591
-2010          4          6    7.93901  0.0403236   0.369737    2.17212          1          1    0.995274    0.703984
-2010          4          7    4.66216  0.0236799   0.216045    2.17183          1          1    0.999869    0.713909
-2010          4          8    4.88913  0.0248327   0.242347    2.17181          1          1    0.914541    0.882497
-2010          4          9    7.67411  0.0389781   0.363691    2.17274          1          1    0.964814    0.812613
-2010          4         10     6.8154  0.0346166   0.348396     2.1735          1          1    0.889095       0.862
-2010          4         11    4.15399  0.0210988   0.243493    2.17349          1          1    0.773491    0.883822
-2010          4         12    6.59476  0.0334959    0.32475    2.17408          1          1    0.928921    0.812613
-2010          4         13    8.25164  0.0419115   0.391896    2.17523          1          1    0.965979    0.789386
-2010          4         14    7.90154  0.0401333   0.384181    2.17629          1          1    0.941605    0.807752
-2010          4         15      8.651  0.0439399    0.41409    2.17759          1          1    0.962368    0.760332
-2010          4         16    4.56542  0.0231886    0.24199    2.17755          1          1    0.860481    0.843665
-2010          4         17    9.35864  0.0475341   0.450813    2.17913          1          1    0.956784    0.757676
-2010          4         18    8.56214  0.0434886   0.398442    2.18032          1          1    0.996394    0.713552
-2010          4         19    8.52183  0.0432838   0.421144    2.18164          1          1     0.92678    0.811801
-2010          4         20    8.62382  0.0438019   0.453376    2.18311          1          1     0.87156    0.810179
-2010          4         21    6.14289  0.0312008   0.343569    2.18375          1          1    0.818911    0.817095
-2010          4         22    7.25594  0.0368541   0.401166    2.18479          1          1    0.829965    0.802519
-2010          4         23    9.10647  0.0462533   0.444386    2.18628          1          1    0.947858    0.740818
-2010          4         24    7.57837  0.0384918   0.360236    2.18711          1          1    0.990944    0.603204
-2010          4         25    5.28788  0.0268581   0.260139    2.18714          1          1    0.954827    0.630022
-2010          4         26    7.41955  0.0376852   0.344427    2.18791          1          1    0.985423    0.832768
-2010          4         27    6.83398   0.034711   0.316787    2.18844          1          1    0.998055    0.746395
-2010          4         28    6.03003  0.0306276   0.324436     2.1889          1          1    0.881096     0.55878
-2010          4         29    4.59278  0.0233275   0.285118    2.18906          1          1     0.76363      0.5613
-2010          4         30    3.45578  0.0175525   0.161568    2.18835          1          1    0.976327    0.857701
-2010          5          1    4.49517  0.0228317   0.216144     2.1881          1          1    0.944365    0.894491
-2010          5          2      4.143   0.021043   0.213981    2.18787          1          1    0.869311    0.981179
-2010          5          3    1.35137 0.00686384   0.088278    2.18696          1          1    0.688681    0.966572
-2010          5          4     7.6493  0.0388521   0.414117    2.18811          1          1    0.845536    0.826546
-2010          5          5    6.37314  0.0323703   0.329329     2.1887          1          1    0.883664    0.848742
-2010          5          6    7.03985  0.0357566   0.353431    2.18948          1          1      0.9117    0.830689
-2010          5          7    3.19168  0.0162111    0.17866    2.18902          1          1    0.809524    0.913018
-2010          5          8    2.06621  0.0104947   0.110137    2.18805          1          1    0.847679    0.936131
-2010          5          9    4.30513  0.0218665   0.212927    2.18778          1          1    0.918139    0.894044
-2010          5         10     6.3378  0.0321908   0.335572    2.18839          1          1    0.865273    0.822423
-2010          5         11    2.95184  0.0149929   0.180462    2.18798          1          1    0.738954    0.934728
-2010          5         12    1.78625 0.00907265   0.111851    2.18717          1          1    0.719056    0.960309
-2010          5         13    3.29799  0.0167511   0.182805    2.18674          1          1    0.815192    0.931462
-2010          5         14    5.40376  0.0274466    0.27795    2.18695          1          1    0.888667    0.839877
-2010          5         15    9.40117  0.0477501   0.452579    2.18854          1          1    0.955669    0.786628
-2010          5         16    8.08251  0.0410524   0.378255    2.18957          1          1      0.9815    0.802519
-2010          5         17    8.32575  0.0422879   0.391223    2.19071          1          1    0.974031    0.831936
-2010          5         18    9.52376  0.0483728    0.45081     2.1923          1          1    0.971363    0.796921
-2010          5         19    11.0768  0.0562609   0.519559    2.19446          1          1    0.986997    0.744904
-2010          5         20    9.95541  0.0505652   0.473779    2.19619          1          1    0.983936     0.66001
-2010          5         21    9.76358  0.0495909   0.460893    2.19785          1          1    0.980368    0.754274
-2010          5         22    11.1503  0.0566345   0.530789    2.20005          1          1     0.97576    0.727239
-2010          5         23    8.53686  0.0433602    0.48148    2.20155          1          1    0.830535    0.665644
-2010          5         24    7.67488   0.038982   0.451652    2.20279          1          1    0.800645    0.623442
-2010          5         25    8.34996  0.0424109    0.39479    2.20391          1          1     0.98354    0.727967
-2010          5         26    2.98206  0.0151464   0.151984    2.20318          1          1     0.89239    0.906649
-2010          5         27     6.7463  0.0342656   0.316216    2.20369          1          1    0.980042    0.824894
-2010          5         28    11.3854  0.0578285   0.531446    2.20593          1          1    0.994704    0.739338
-2010          5         29    7.56495  0.0384237   0.354818    2.20673          1          1    0.990726    0.739338
-2010          5         30    4.81252  0.0244436   0.221731    2.20649          1          1    0.988736    0.896282
-2010          5         31    3.48312  0.0176913   0.162943    2.20577          1          1    0.974691    0.890921
-2010          6          1    6.17995   0.031389    0.28346    2.20604          1          1    0.992802     0.89673
-2010          6          2    10.5326  0.0534967   0.506988      2.208          1          1    0.971291    0.689354
-2010          6          3    9.81272  0.0498405   0.504654    2.20981          1          1    0.914453    0.646941
-2010          6          4     7.5216  0.0382035    0.45421    2.21102          1          1     0.78564    0.583331
-2010          6          5    3.95886  0.0201077   0.371153    2.21145          1          1    0.510996    0.513246
-2010          6          6    4.53079  0.0230126   0.241985    2.21133          1          1    0.874072    0.716412
-2010          6          7    6.88941  0.0349925   0.325566     2.2119          1          1    0.976551    0.801316
-2010          6          8      6.626  0.0336546    0.33267    2.21249          1          1    0.917062     0.81955
-2010          6          9    4.39239  0.0223097    0.20313     2.2121          1          1    0.979586    0.946958
-2010          6         10     4.3211  0.0219476   0.216643    2.21184          1          1    0.910022    0.892258
-2010          6         11    6.97865  0.0354458   0.336715    2.21249          1          1    0.950754    0.847894
-2010          6         12    9.19935  0.0467251    0.42564    2.21389          1          1    0.997243    0.802519
-2010          6         13    6.96472   0.035375   0.322617    2.21443          1          1    0.998362    0.788991
-2010          6         14    7.72556  0.0392394   0.386024    2.21539          1          1    0.936789    0.695239
-2010          6         15    10.9898  0.0558191   0.511569    2.21746          1          1    0.999946    0.737861
-2010          6         16    10.7116  0.0544062   0.532155    2.21953          1          1    0.945293    0.671998
-2010          6         17    8.23361  0.0418199   0.442195    2.22081          1          1    0.876998    0.654097
-2010          6         18    4.71631  0.0239549   0.217561     2.2205          1          1    0.995961    0.852144
-2010          6         19    6.75137  0.0342914   0.322197    2.22103          1          1    0.965897    0.823658
-2010          6         20    3.30841   0.016804   0.159905    2.22028          1          1    0.948976    0.867621
-2010          6         21    9.53487  0.0484292   0.440917    2.22179          1          1    0.999985    0.796921
-2010          6         22    10.1145  0.0513733   0.492788    2.22359          1          1     0.96556    0.665977
-2010          6         23     6.1638   0.031307   0.413546    2.22443          1          1    0.710219    0.572353
-2010          6         24    5.56163  0.0282485   0.383996    2.22509          1          1     0.68735    0.605319
-2010          6         25    5.14848    0.02615   0.316829    2.22542          1          1    0.768338    0.636672
-2010          6         26    4.70246  0.0238846   0.370685    2.22592          1          1    0.607157    0.543079
-2010          6         27    1.32272  0.0067183   0.368195    2.22606          1          1     0.17335     0.48215
-2010          6         28    1.03807 0.00527252    0.37648    2.22617          1          1    0.132759    0.498576
-2010          6         29    5.36401  0.0272447   0.398406    2.22685          1          1    0.639664    0.598996
-2010          6         30    5.11614  0.0259857   0.412702    2.22756          1          1    0.585146    0.649209
-2010          7          1          0          0   0.317182    2.22756          1          1           0    0.509921
-2010          7          2          0          0   0.257661    2.22756          1          1           0    0.397723
-2010          7          3    4.04429  0.0205417   0.299282    2.22777          1          1    0.625546    0.801717
-2010          7          4    6.85783  0.0348321   0.446776    2.22884          1          1    0.725782    0.636672
-2010          7          5    5.53836  0.0281303   0.285534    2.22902          1          1    0.905482    0.740078
-2010          7          6    8.48639  0.0431038   0.424679    2.23025          1          1    0.941916    0.662987
-2010          7          7    4.99031  0.0253466    0.36573    2.23075          1          1    0.653676    0.543351
-2010          7          8          0          0   0.337567    2.23075          1          1           0    0.458865
-2010          7          9          0          0   0.252446    2.23075          1          1           0    0.409835
-2010          7         10          0          0   0.279526    2.23075          1          1           0    0.479985
-2010          7         11    4.95387  0.0251616   0.369116    2.23128          1          1    0.639505    0.584499
-2010          7         12    3.55203  0.0180414   0.249616     2.2312          1          1    0.674646    0.628764
-2010          7         13     2.8951  0.0147047   0.278628    2.23125          1          1    0.495633    0.581003
-2010          7         14    3.60738  0.0183225   0.355286    2.23161          1          1    0.477575    0.683861
-2010          7         15    6.02809  0.0306177   0.336774     2.2321          1          1    0.846489    0.644036
-2010          7         16    4.15576  0.0211078   0.227749    2.23187          1          1    0.853848    0.729424
-2010          7         17    7.59335  0.0385679   0.382079    2.23278          1          1    0.930618    0.718205
-2010          7         18    8.58637  0.0436117   0.470752     2.2342          1          1    0.863692    0.632547
-2010          7         19    3.03929  0.0154371   0.361226    2.23449          1          1    0.405326    0.507378
-2010          7         20          0          0   0.255589    2.23449          1          1           0    0.432359
-2010          7         21    3.87203  0.0196667   0.265748     2.2345          1          1    0.691709    0.622196
-2010          7         22    5.50193  0.0279453   0.318377    2.23486          1          1    0.814091    0.678073
-2010          7         23    6.88188  0.0349542    0.34345    2.23549          1          1    0.931636    0.777633
-2010          7         24    9.61604  0.0488415   0.481955    2.23713          1          1     0.94331    0.648236
-2010          7         25    4.18384  0.0212505   0.209222    2.23674          1          1    0.930741    0.777633
-2010          7         26    5.83801  0.0296522   0.284302    2.23694          1          1     0.95139     0.80856
-2010          7         27    4.37875  0.0222404   0.220526    2.23665          1          1      0.9192    0.817095
-2010          7         28    7.79427  0.0395884   0.412731    2.23773          1          1    0.880898    0.753897
-2010          7         29     7.0553  0.0358351   0.335683    2.23834          1          1    0.972927    0.815462
-2010          7         30    6.30171  0.0320075   0.350475    2.23894          1          1    0.845229    0.698724
-2010          7         31    4.73836  0.0240669   0.272658    2.23901          1          1    0.813114    0.737492
-2010          8          1    4.72322    0.02399    0.24912    2.23891          1          1    0.888523    0.726512
-2010          8          2    4.57981  0.0232616   0.219843    2.23861          1          1    0.961767    0.840297
-2010          8          3    6.51409  0.0330862   0.328624    2.23911          1          1     0.92435    0.760712
-2010          8          4    3.41272  0.0173338   0.165558    2.23837          1          1    0.959675    0.781141
-2010          8          5    5.58251  0.0283545   0.257048    2.23837          1          1    0.998394    0.870663
-2010          8          6     7.9948   0.040607   0.417734    2.23948          1          1     0.90219    0.675704
-2010          8          7    3.01393  0.0153083   0.157028    2.23873          1          1    0.890863    0.804528
-2010          8          8    7.14705  0.0363011   0.347842    2.23943          1          1    0.948124    0.840717
-2010          8          9    6.46674  0.0328457   0.341154    2.23999          1          1    0.890086    0.708575
-2010          8         10    5.37346  0.0272927   0.282924    2.24015          1          1    0.883447    0.782705
-2010          8         11    7.29594  0.0370573   0.369748    2.24095          1          1    0.922641    0.741189
-2010          8         12     5.0913  0.0258596   0.243806    2.24082          1          1     0.97211     0.77958
-2010          8         13    8.51543  0.0432513    0.40377    2.24195          1          1    0.981034    0.781141
-2010          8         14    7.42318  0.0377036   0.389014    2.24286          1          1    0.896154    0.709993
-2010          8         15    3.14115  0.0159544   0.152662    2.24202          1          1    0.954054    0.816686
-2010          8         16    3.97555  0.0201925   0.198851    2.24159          1          1    0.913177    0.925427
-2010          8         17     3.2805  0.0166622    0.15083    2.24072          1          1    0.996451    0.903481
-2010          8         18    7.29418  0.0370484   0.352344    2.24143          1          1    0.965103    0.764908
-2010          8         19    6.41639  0.0325899   0.319085    2.24186          1          1    0.941731    0.731982
-2010          8         20    3.67848  0.0186836   0.340909    2.24216          1          1    0.512983    0.617856
-2010          8         21    3.05881  0.0155362   0.252684    2.24212          1          1    0.568639    0.712126
-2010          8         22    3.93293   0.019976   0.246686    2.24203          1          1    0.742688    0.775304
-2010          8         23     4.3651  0.0221711   0.242017     2.2419          1          1    0.839033    0.785842
-2010          8         24    6.79252  0.0345004   0.332015    2.24243          1          1     0.96023    0.715338
-2010          8         25    6.12129  0.0310911   0.293607    2.24269          1          1    0.969681    0.786235
-2010          8         26    2.37496  0.0120628   0.126728    2.24176          1          1    0.858793    0.903933
-2010          8         27    2.42936  0.0123391   0.112028    2.24058          1          1    0.993438    0.905743
-2010          8         28    6.38957  0.0324537   0.295592    2.24087          1          1     0.99999    0.824482
-2010          8         29    3.26732  0.0165953   0.150661    2.24001          1          1    0.991376    0.918512
-2010          8         30    7.23183  0.0367317   0.333047    2.24062          1          1    0.999767    0.859418
-2010          8         31    5.63682  0.0286303   0.261281    2.24064          1          1    0.998718     0.81996
-2010          9          1    7.67611  0.0389883   0.356058    2.24142          1          1    0.999522    0.806541
-2010          9          2    6.54569  0.0332467   0.302072    2.24178          1          1    0.999952    0.844509
-2010          9          3    4.54656  0.0230928   0.209128    2.24138          1          1    0.999896    0.872406
-2010          9          4    8.40522  0.0426915   0.391719    2.24244          1          1    0.996079    0.797319
-2010          9          5    8.14475  0.0413686   0.382961    2.24341          1          1     0.99402    0.746769
-2010          9          6     6.7108  0.0340853   0.326463    2.24389          1          1    0.969435    0.680791
-2010          9          7    4.36555  0.0221734   0.198546    2.24342          1          1    0.999993    0.960309
-2010          9          8    4.35443  0.0221169   0.202796    2.24298          1          1    0.981184    0.923578
-2010          9          9    5.03828  0.0255903   0.237664    2.24282          1          1    0.974931    0.873716
-2010          9         10    3.07031  0.0155946   0.142324    2.24188          1          1    0.990781    0.886477
-2010          9         11    5.94746  0.0302082   0.323359     2.2423          1          1    0.861225    0.732714
-2010          9         12    4.06269  0.0206351   0.188666    2.24174          1          1    0.988434    0.888252
-2010          9         13      6.095  0.0309575   0.286495    2.24194          1          1      0.9913    0.770666
-2010          9         14    1.87268 0.00951165   0.088156    2.24057          1          1    0.981393    0.847046
-2010          9         15    5.34467  0.0271465   0.248536    2.24047          1          1    0.999735    0.787415
-2010          9         16    4.55243  0.0231226   0.210528    2.24009          1          1    0.992735    0.883822
-2010          9         17    6.06076  0.0307836   0.285107    2.24031          1          1    0.977427    0.870228
-2010          9         18    5.42312   0.027545   0.256198    2.24028          1          1    0.980371    0.815462
-2010          9         19    4.49648  0.0228384   0.208938    2.23988          1          1    0.993794    0.839037
-2010          9         20    3.75772  0.0190861   0.177566    2.23921          1          1    0.985374    0.777245
-2010          9         21    5.37544  0.0273028   0.257775    2.23921          1          1    0.960796    0.853423
-2010          9         22    5.77913  0.0293532   0.300745    2.23949          1          1    0.897702    0.746395
-2010          9         23    3.55397  0.0180512   0.170134    2.23879          1          1     0.96545    0.832768
-2010          9         24    3.91691  0.0198947   0.179317    2.23816          1          1    0.999677    0.905743
-2010          9         25    5.27582  0.0267968   0.253704    2.23813          1          1    0.954703    0.879414
-2010          9         26    3.08196  0.0156538   0.150112    2.23732          1          1    0.933744    0.952657
-2010          9         27    2.50577  0.0127272   0.123815    2.23632          1          1    0.920026    0.955042
-2010          9         28    1.74161 0.00884594  0.0808749    2.23492          1          1    0.976267    0.974335
-2010          9         29    3.81789  0.0193917   0.177082    2.23428          1          1    0.985225    0.911649
-2010          9         30     2.7741  0.0140901    0.12777    2.23324          1          1    0.990872    0.921733
-2010         10          1    5.72399  0.0290731   0.264858    2.23331          1          1    0.990213    0.887364
-2010         10          2    1.85244 0.00940887   0.084003     2.2319          1          1    0.999513    0.971902
-2010         10          3    4.22843  0.0214769   0.235063    2.23173          1          1    0.838863    0.750512
-2010         10          4    2.57696  0.0130888    0.13243    2.23079          1          1    0.905384    0.773368
-2010         10          5    2.86998  0.0145771   0.135233    2.22982          1          1    0.974862    0.867621
-2010         10          6    1.76446   0.008962  0.0826355    2.22842          1          1    0.982884    0.855559
-2010         10          7    2.61619  0.0132881   0.120524    2.22732          1          1    0.992714    0.898077
-2010         10          8     5.9253  0.0300956   0.271651    2.22745          1          1    0.998671    0.884264
-2010         10          9    5.38826  0.0273679   0.250782    2.22741          1          1    0.989551    0.839037
-2010         10         10    5.53037  0.0280897   0.257459     2.2274          1          1    0.999091    0.762998
-2010         10         11    5.47888  0.0278282    0.25984    2.22741          1          1    0.974773    0.809774
-2010         10         12    5.10113  0.0259095   0.260536    2.22746          1          1     0.89405     0.90529
-2010         10         13     2.5697   0.013052   0.131525    2.22655          1          1    0.893931    0.892704
-2010         10         14    1.28894 0.00654672  0.0653742    2.22515          1          1    0.895659    0.947432
-2010         10         15    1.79043  0.0090939  0.0871811    2.22387          1          1    0.932451     0.94838
-2010         10         16    2.37805  0.0120785   0.127557    2.22298          1          1    0.850345    0.911193
-2010         10         17    3.39404  0.0172389   0.203581    2.22266          1          1    0.762571    0.886477
-2010         10         18    3.49025  0.0177276   0.185256    2.22217          1          1    0.863222    0.873279
-2010         10         19    3.57038  0.0181346   0.180436    2.22163          1          1    0.902099    0.911193
-2010         10         20     1.8056 0.00917094    0.11704    2.22084          1          1    0.697253    0.977262
-2010         10         21    4.14831    0.02107   0.238398    2.22074          1          1    0.796843    0.873716
-2010         10         22    3.11572  0.0158253   0.166728    2.22013          1          1    0.854442     0.88692
-2010         10         23   0.626699 0.00318311  0.0391294    2.21883          1          1    0.728706    0.931462
-2010         10         24    3.02854  0.0153824   0.164621    2.21822          1          1    0.837315    0.919431
-2010         10         25    3.62326  0.0184032   0.198266    2.21784          1          1     0.83671     0.87197
-2010         10         26    1.93697  0.0098382   0.113101    2.21694          1          1    0.780967    0.904837
-2010         10         27     1.4473 0.00735111  0.0748118    2.21564          1          1    0.878391    0.937536
-2010         10         28     1.9881  0.0100979  0.0948575     2.2144          1          1    0.954878    0.909373
-2010         10         29    2.52596  0.0128298   0.119559    2.21332          1          1    0.971221    0.838618
-2010         10         30    1.44114  0.0073198  0.0684068    2.21186          1          1    0.959243    0.912561
-2010         10         31    2.47037  0.0125474   0.117772     2.2108          1          1    0.951594    0.935195
-2010         11          1    1.15029 0.00584251  0.0607768    2.20946          1          1    0.852435    0.988072
-2010         11          2   0.925763 0.00470211  0.0448786    2.20786          1          1    0.933712    0.951705
-2010         11          3     1.5653 0.00795045  0.0721224    2.20637          1          1    0.995428    0.851292
-2010         11          4    1.40862 0.00715464  0.0649121    2.20483          1          1    0.996278    0.843243
-2010         11          5   0.487881 0.00247803  0.0222671    2.20294          1          1    0.994563     0.93286
-2010         11          6    1.77099 0.00899516  0.0840637    2.20162          1          1    0.953755    0.939413
-2010         11          7   0.655866 0.00333126  0.0420956    2.20041          1          1     0.70112    0.982161
-2010         11          8    1.30589 0.00663285  0.0887796    2.19952          1          1    0.666435    0.930066
-2010         11          9    1.28086  0.0065057  0.0802515    2.19851          1          1    0.718656     0.97531
-2010         11         10    1.28418 0.00652256   0.081297    2.19752          1          1    0.711909    0.967055
-2010         11         11   0.371633 0.00188759  0.0201281    2.19593          1          1    0.835254    0.946012
-2010         11         12    1.17655 0.00597591   0.056043    2.19438          1          1    0.960568    0.855132
-2010         11         13   0.609715 0.00309685  0.0289485    2.19265          1          1    0.945046    0.992032
-2010         11         14   0.346991 0.00176243  0.0162812    2.19078          1          1    0.964442    0.940823
-2010         11         15    1.43573 0.00729231   0.079089    2.18963          1          1    0.820935    0.930996
-2010         11         16    0.99958 0.00507703  0.0719852    2.18872          1          1    0.622589    0.993521
-2010         11         17   0.541291 0.00274931  0.0435039    2.18776          1          1    0.559231    0.974335
-2010         11         18    0.84025 0.00426778  0.0578179    2.18673          1          1    0.654709    0.955997
-2010         11         19   0.642713 0.00326445   0.037089    2.18536          1          1    0.781602    0.947906
-2010         11         20    1.78821 0.00908263   0.104498    2.18444          1          1    0.773771    0.923116
-2010         11         21   0.467168 0.00237282  0.0406601    2.18355          1          1    0.514802    0.990545
-2010         11         22   0.695043 0.00353024  0.0522583    2.18257          1          1    0.601247     0.92589
-2010         11         23   0.675639 0.00343168  0.0511622     2.1816          1          1    0.593913    0.961751
-2010         11         24   0.826879 0.00419986  0.0690609    2.18081          1          1    0.536939    0.981179
-2010         11         25   0.337452 0.00171398   0.041208    2.18018          1          1    0.366496    0.994018
-2010         11         26   0.437294 0.00222109  0.0673593    2.17975          1          1     0.29073    0.989555
-2010         11         27   0.338305 0.00171831  0.0554746    2.17931          1          1    0.274372    0.955042
-2010         11         28   0.218754 0.00111109    0.10962    2.17921          1          1   0.0896364    0.965605
-2010         11         29          0          0  0.0114596    2.17921          1          1           0    0.977262
-2010         11         30  0.0462478 0.000234901  0.0444775    2.17913          1          1   0.0467022    0.967055
-2010         12          1          0          0  0.0675641    2.17913          1          1           0    0.950279
-2010         12          2          0          0  0.0450941    2.17913          1          1           0    0.982652
-2010         12          3          0          0   0.102348    2.17913          1          1           0    0.987084
-2010         12          4  0.0593211 0.000301302   0.024641    2.17893          1          1    0.107929    0.979709
-2010         12          5   0.122012 0.000619722  0.0133173    2.17814          1          1    0.409555    0.994515
-2010         12          6   0.216735 0.00110083  0.0474787     2.1778          1          1    0.204369    0.988566
-2010         12          7          0          0  0.0309731     2.1778          1          1           0    0.993521
-2010         12          8  0.0479302 0.000243446  0.0198869    2.17759          1          1    0.107979    0.982161
-2010         12          9    1.06442 0.00540637  0.0958194    2.17697          1          1    0.499195    0.959829
-2010         12         10   0.272145 0.00138227  0.0193359    2.17578          1          1    0.630873     0.97824
-2010         12         11   0.402332 0.00204351  0.0253252    2.17446          1          1    0.712966    0.968991
-2010         12         12   0.875426 0.00444644  0.0630549    2.17351          1          1    0.626637    0.923578
-2010         12         13   0.194422 0.000987505    0.06067    2.17328          1          1      0.1441    0.950279
-2010         12         14  0.0768772 0.000390473  0.0345027    2.17311          1          1    0.100065    0.960789
-2010         12         15   0.337063   0.001712  0.0438381    2.17253          1          1     0.34502    0.965605
-2010         12         16   0.059124 0.000300301  0.0064912    2.17171          1          1    0.406673     0.99005
-2010         12         17   0.111397 0.000565802  0.0804733    2.17163          1          1   0.0618583    0.994515
-2010         12         18          0          0  0.0847105    2.17163          1          1           0    0.993024
-2010         12         19  0.0136809 6.94877e-05  0.0210303    2.17157          1          1   0.0290496     0.99551
-2010         12         20          0          0  0.0810881    2.17157          1          1           0    0.993024
-2010         12         21   0.022863 0.000116125  0.0198203    2.17148          1          1   0.0515073     0.99551
-2010         12         22  0.0500244 0.000254083  0.0174222    2.17123          1          1    0.128161    0.997005
-2010         12         23  0.0243697 0.000123778  0.0144904    2.17109          1          1   0.0750756    0.995012
-2010         12         24  0.0407822 0.00020714  0.0314655    2.17098          1          1     0.05795    0.988072
-2010         12         25  0.0497249 0.000252561  0.0819802    2.17095          1          1   0.0272248    0.959829
-2010         12         26   0.821571  0.0041729  0.0898969    2.17042          1          1    0.409131    0.979709
-2010         12         27  0.0941331 0.000478118  0.0481862    2.17028          1          1   0.0875041    0.974822
-2010         12         28   0.166757 0.000846988  0.0288326    2.16981          1          1    0.260327    0.942707
-2010         12         29   0.334838  0.0017007  0.0399908    2.16916          1          1    0.374455    0.985112
-2010         12         30   0.755983 0.00383976  0.0945737    2.16872          1          1    0.357486    0.985112
-2010         12         31   0.272727 0.00138522  0.0333126    2.16807          1          1    0.365973    0.986591

-YEAR      MONTH        DAY        GPP        NPP         ET        LAI       F_SW      F_PSI        F_T      F_VPD

-2011          1          1   0.279489 0.00141957  0.0240238    2.16711          1          1    0.520242    0.996008
-2011          1          2   0.855128 0.00434334  0.0842759     2.1665          1          1    0.455668    0.965605
-2011          1          3   0.320722   0.001629  0.0372813    2.16583          1          1    0.385949    0.972875
-2011          1          4   0.492483  0.0025014  0.0741922    2.16541          1          1    0.299123    0.937536
-2011          1          5   0.840155 0.00426729  0.0975476    2.16493          1          1    0.388916    0.919891
-2011          1          6   0.227859 0.00115733   0.012716    2.16338          1          1    0.801832    0.986098
-2011          1          7   0.273422 0.00138876  0.0155272    2.16187          1          1    0.787898    0.985605
-2011          1          8   0.637854 0.00323977  0.0317314    2.16026          1          1    0.908817    0.913931
-2011          1          9       1.11  0.0056379  0.0810415    2.15941          1          1    0.619015    0.906649
-2011          1         10     1.1125 0.00565058   0.108703     2.1589          1          1    0.458936    0.965605
-2011          1         11   0.118722 0.000603007 0.00901926    2.15774          1          1    0.590659    0.967055
-2011          1         12   0.230272 0.00116959  0.0130147    2.15621          1          1    0.792499    0.973848
-2011          1         13   0.229903 0.00116771  0.0110224     2.1544          1          1    0.931817    0.985605
-2011          1         14   0.341664 0.00173537  0.0162617     2.1526          1          1    0.945487    0.942707
-2011          1         15   0.650426 0.00330363  0.0336374    2.15107          1          1    0.874997    0.895386
-2011          1         16    1.50153 0.00762653  0.0729088    2.14974          1          1     0.93318    0.874153
-2011          1         17   0.521576 0.00264918  0.0279823    2.14823          1          1    0.839388     0.92728
-2011          1         18   0.395903 0.00201086  0.0247665    2.14694          1          1    0.713493    0.984619
-2011          1         19   0.780612 0.00396486  0.0622162    2.14609          1          1    0.561098    0.969476
-2011          1         20    1.46953   0.007464   0.133556    2.14565          1          1    0.493457    0.945067
-2011          1         21   0.512835 0.00260478  0.0748912    2.14523          1          1      0.3053     0.99104
-2011          1         22   0.564968 0.00286957  0.0414721     2.1442          1          1    0.610582    0.951705
-2011          1         23   0.519306 0.00263764  0.0380958    2.14317          1          1    0.609057    0.972875
-2011          1         24   0.640578 0.00325361   0.043549    2.14208          1          1    0.658838     0.95361
-2011          1         25   0.567095 0.00288037  0.0402878    2.14102          1          1    0.627715    0.983635
-2011          1         26    1.05403  0.0053536  0.0941855    2.14041          1          1    0.500458    0.960789
-2011          1         27   0.549038 0.00278866  0.0921556    2.14008          1          1    0.267016    0.942707
-2011          1         28   0.355418 0.00180523   0.156377    2.14001          1          1    0.101832     0.94365
-2011          1         29   0.354707 0.00180162   0.168814    2.13995          1          1   0.0938947     0.96464
-2011          1         30          0          0   0.066665    2.13995          1          1           0    0.977751
-2011          1         31          0          0   0.033781    2.13995          1          1           0    0.977262
-2011          2          1   0.104964 0.000533132  0.0426282    2.13977          1          1     0.10984    0.978729
-2011          2          2   0.405706 0.00206065  0.0392372    2.13899          1          1    0.460608    0.988072
-2011          2          3    1.31415 0.00667478  0.0811857    2.13803          1          1    0.724967    0.946485
-2011          2          4   0.251481 0.00127732  0.0130438    2.13635          1          1     0.87461    0.888696
-2011          2          5   0.399759 0.00203044  0.0195932    2.13463          1          1    0.926797    0.865455
-2011          2          6   0.861591 0.00437616  0.0432927    2.13314          1          1    0.904793    0.835688
-2011          2          7    2.86583   0.014556   0.149972    2.13248          1          1    0.864695    0.853423
-2011          2          8     2.9979  0.0152268   0.172673    2.13204          1          1    0.784869    0.859418
-2011          2          9    2.16859  0.0110146   0.132408    2.13138          1          1    0.735757    0.910738
-2011          2         10    1.44474 0.00733809  0.0788441    2.13028          1          1    0.818987    0.951705
-2011          2         11   0.411074 0.00208792  0.0206297    2.12865          1          1    0.886435    0.984127
-2011          2         12    1.48856 0.00756063  0.0746171    2.12743          1          1    0.889014    0.970446
-2011          2         13    1.53954 0.00781956  0.0962888    2.12658          1          1      0.7156    0.934728
-2011          2         14   0.919843 0.00467204   0.054809    2.12541          1          1    0.752328    0.924502
-2011          2         15    2.27151  0.0115374    0.14396    2.12486          1          1    0.704966    0.944594
