Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f						
1972	8	8	31.32	21.09	27.45	16.62	11.78	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	9	30.84	22.28	27.60	16.99	11.72	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	10	30.91	24.13	28.80	17.75	12.83	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	11	30.34	24.85	28.80	18.03	12.62	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	12	29.66	25.43	29.96	19.12	13.47	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	13	27.99	26.28	30.58	20.49	13.27	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	14	27.79	26.16	31.30	20.94	14.03	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	15	30.10	24.39	32.18	19.39	16.77	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	16	31.00	20.00	28.05	15.08	13.57	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	17	21.84	20.13	24.72	14.95	9.49	-9999	3.30	-9999	-9999	-9999	-9999			
1972	8	18	21.52	19.33	24.57	14.94	9.32	-9999	16.20	-9999	-9999	-9999	-9999			
1972	8	19	22.62	11.86	20.46	10.30	7.68	-9999	15.70	-9999	-9999	-9999	-9999			
1972	8	20	13.69	12.19	12.42	7.64	2.75	-9999	1.80	-9999	-9999	-9999	-9999			
1972	8	21	25.71	17.43	16.74	8.40	5.43	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	22	28.07	17.35	22.37	11.77	8.79	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	23	21.74	15.30	21.33	11.39	7.95	-9999	23.10	-9999	-9999	-9999	-9999			
1972	8	24	24.99	16.38	19.40	10.97	6.37	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	25	24.62	17.52	18.86	10.60	6.09	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	26	26.54	18.31	21.50	11.58	8.02	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	27	26.82	19.06	25.01	14.17	10.32	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	28	23.50	19.40	23.90	15.50	8.17	-9999	0.00	-9999	-9999	-9999	-9999			
1972	8	29	20.53	18.53	23.87	14.01	9.11	-9999	25.00	-9999	-9999	-9999	-9999			
1972	8	30	15.72	14.69	19.00	12.75	4.99	-9999	18.60	-9999	-9999	-9999	-9999			
1972	8	31	9.69	16.10	15.96	12.55	2.53	-9999	0.50	-9999	-9999	-9999	-9999			
1972	9	1	20.34	16.59	17.91	11.53	4.76	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	2	18.37	15.13	19.26	11.41	6.01	-9999	17.00	-9999	-9999	-9999	-9999			
1972	9	3	16.95	14.60	18.38	11.49	5.19	-9999	3.90	-9999	-9999	-9999	-9999			
1972	9	4	13.82	15.80	17.65	12.48	3.97	-9999	1.70	-9999	-9999	-9999	-9999			
1972	9	5	14.59	16.35	17.95	12.45	4.25	-9999	6.20	-9999	-9999	-9999	-9999			
1972	9	6	21.12	17.04	19.34	12.45	5.48	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	7	17.30	16.67	19.62	12.51	5.70	-9999	1.30	-9999	-9999	-9999	-9999			
1972	9	8	16.06	17.41	20.84	14.42	5.65	-9999	13.80	-9999	-9999	-9999	-9999			
1972	9	9	22.00	16.40	20.62	12.92	6.40	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	10	16.43	17.20	20.87	14.21	5.82	-9999	10.60	-9999	-9999	-9999	-9999			
1972	9	11	19.97	16.55	20.36	13.90	5.52	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	12	23.77	11.75	18.87	8.92	6.92	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	13	21.89	11.65	14.30	6.66	4.42	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	14	18.38	11.21	15.23	7.33	4.78	-9999	14.90	-9999	-9999	-9999	-9999			
1972	9	15	15.41	11.55	15.02	9.30	3.70	-9999	20.70	-9999	-9999	-9999	-9999			
1972	9	16	16.89	11.21	14.67	7.98	4.10	-9999	6.20	-9999	-9999	-9999	-9999			
1972	9	17	17.61	11.62	13.58	8.54	3.08	-9999	0.00	-9999	-9999	-9999	-9999			
1972	9	18	15.57	12.36	14.02	8.23	3.53	-9999	7.40	-9999	-9999	-9999	-9999			
1972	9	19	16.03	12.67	15.44	9.15	4.09	-9999	0.90	-9999	-9999	-9999	-9999			
