Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS
2007	9	8	10.15	13.96	16.71	11.38	2.19	12.95	0.2	-9999	-9999	-9999	-9999
2007	9	9	17.44	13.57	16.27	10.85	3.32	12.52	0.2	-9999	-9999	-9999	-9999
2007	9	10	10.14	11.61	13.75	9.48	1.15	12.18	20.4	-9999	-9999	-9999	-9999
2007	9	11	12.19	12.89	15.58	9.91	1.85	12.06	0	-9999	-9999	-9999	-9999
2007	9	12	8.37	12.4	16.02	9.73	2.35	12.08	0	-9999	-9999	-9999	-9999
2007	9	13	15.97	11.82	14.44	9.14	2.42	11.79	0	-9999	-9999	-9999	-9999
2007	9	14	4.09	11.43	13.41	8.67	1.41	11.6	4.4	-9999	-9999	-9999	-9999
2007	9	15	15.67	10.41	12.38	8.92	4.12	10.7	0	-9999	-9999	-9999	-9999
2007	9	16	13.7	13.6	17.12	9.91	2.97	11.53	0.4	-9999	-9999	-9999	-9999
2007	9	17	9.05	14.28	16.33	11.56	2.49	12.48	1.6	-9999	-9999	-9999	-9999
2007	9	18	11.53	10.9	12.97	7.8	2.59	11.74	0.4	-9999	-9999	-9999	-9999
2007	9	19	6.01	9.93	12.69	6.48	1.88	11.01	-9999	-9999	-9999	-9999	-9999
2007	9	20	2.81	12.69	14.04	10.78	0.31	11.87	-9999	-9999	-9999	-9999	-9999
2007	9	21	6.26	14.3	15.51	12.5	1.3	12.38	0	-9999	-9999	-9999	-9999
2007	9	22	14.04	14.11	16.21	12.19	2.78	12.73	0.2	-9999	-9999	-9999	-9999
2007	9	23	7.8	13.42	17.57	9.45	1.2	12.34	0	-9999	-9999	-9999	-9999
2007	9	24	12.52	16.68	21.09	11.71	4.7	12.32	-9999	-9999	-9999	-9999	-9999
2007	9	25	5.81	11.88	13.85	10.35	0.77	12.01	-9999	-9999	-9999	-9999	-9999
2007	9	26	5.29	10.87	13.31	9.63	0.69	11.57	0.4	-9999	-9999	-9999	-9999
2007	9	27	12.32	11.18	14.82	7.9	1.8	11.13	0	-9999	-9999	-9999	-9999
2007	9	28	1.49	11.34	11.84	10.94	1.22	11.32	1.6	-9999	-9999	-9999	-9999
2007	9	29	3.09	11.56	13.16	10.6	0.19	11.51	14	-9999	-9999	-9999	-9999
2007	9	30	5.53	12.37	14.04	11.03	0.81	11.64	8.4	-9999	-9999	-9999	-9999
2007	10	1	5.65	11.15	12.5	9.76	1.27	11.56	0.6	-9999	-9999	-9999	-9999
2007	10	2	7.01	10.47	13.1	8.83	1.46	11	0	-9999	-9999	-9999	-9999
2007	10	3	9.08	10.44	13.72	7.34	1.1	10.32	0	-9999	-9999	-9999	-9999
2007	10	4	8.06	10.18	13.22	6.42	0.88	10.36	19	-9999	-9999	-9999	-9999
2007	10	5	10.17	11.57	14.57	9.14	1.29	11.09	1.8	-9999	-9999	-9999	-9999
2007	10	6	10.18	10.47	14.19	7.25	1.44	10.37	0.2	-9999	-9999	-9999	-9999
2007	10	7	7.81	10.22	12.16	7.56	0.79	10.2	0	-9999	-9999	-9999	-9999
2007	10	8	10.79	9.52	11.35	7.59	2.5	10.17	0	-9999	-9999	-9999	-9999
2007	10	9	2.49	8.46	9.29	7.37	2.02	9.58	0	-9999	-9999	-9999	-9999
2007	10	10	3.52	9.07	10.16	8.21	2.6	9.5	0	-9999	-9999	-9999	-9999
2007	10	11	3.48	9.93	12.22	6.42	0.87	9.69	0.6	-9999	-9999	-9999	-9999
2007	10	12	5.68	9.46	12.25	5.43	1.74	10.03	0.4	-9999	-9999	-9999	-9999
2007	10	13	7.81	6.11	9.63	2.73	1.66	8.53	0	-9999	-9999	-9999	-9999
2007	10	14	9.98	7.94	11.94	4.29	1.66	8.27	0	-9999	-9999	-9999	-9999
2007	10	15	9.24	9.89	13.28	6.6	1.74	8.83	0	-9999	-9999	-9999	-9999
2007	10	16	4.23	12.31	13.35	11.38	1.02	10.05	1.8	-9999	-9999	-9999	-9999
2007	10	17	2.55	9.99	11.78	7	0.12	10.3	10.6	-9999	-9999	-9999	-9999
2007	10	18	8.2	7.25	9.6	5.09	1.81	9.07	0.2	-9999	-9999	-9999	-9999
2007	10	19	9.12	5.35	7.43	3.1	2.19	7.93	0	-9999	-9999	-9999	-9999
2007	10	20	3.24	6.01	7.74	4.02	1.36	7.4	0	-9999	-9999	-9999	-9999
2007	10	21	6.5	6.14	8.55	3.93	1.27	7.74	0	-9999	-9999	-9999	-9999
2007	10	22	5.51	5.06	7.06	3.71	1.67	7.27	0	-9999	-9999	-9999	-9999
2007	10	23	7.15	5.74	8.18	3.35	1.86	7.01	0	-9999	-9999	-9999	-9999
2007	10	24	3.55	5.67	8.11	4.23	1.03	7.3	0	-9999	-9999	-9999	-9999
2007	10	25	3.1	6.5	8.52	3.62	0.89	7.47	0	-9999	-9999	-9999	-9999
2007	10	26	1.37	8.22	9.04	6.82	0.97	8.03	0	-9999	-9999	-9999	-9999
2007	10	27	3	8.12	11.1	5.83	0.83	8.2	0	-9999	-9999	-9999	-9999
2007	10	28	3.45	7.56	9.11	5.58	1.38	7.79	0	-9999	-9999	-9999	-9999
2007	10	29	0.78	7.99	8.73	6.94	0.23	8.2	10.91	-9999	-9999	-9999	-9999
2007	10	30	6.19	7.88	9.91	5.55	0.95	8.33	0	-9999	-9999	-9999	-9999
2007	10	31	3.15	8.41	11.25	5.49	0.58	8.1	0.2	-9999	-9999	-9999	-9999
2007	11	1	1.78	11.63	12.88	9.23	1.24	9.29	0.2	-9999	-9999	-9999	-9999
2007	11	2	1.81	6.36	8.64	4.88	0.18	8.4	0	-9999	-9999	-9999	-9999
2007	11	3	4.13	9.26	10.94	5.71	1.49	8.41	0.6	-9999	-9999	-9999	-9999
2007	11	4	6.33	6.76	9.04	4.08	1.55	7.58	0	-9999	-9999	-9999	-9999
2007	11	5	2.11	5.46	7.4	2.61	0.35	6.76	8.6	-9999	-9999	-9999	-9999
2007	11	6	3.94	6.03	7.31	3.59	1.9	7.07	5.8	-9999	-9999	-9999	-9999
2007	11	7	3.84	7.19	8.86	3.84	1.68	7.01	5.2	-9999	-9999	-9999	-9999
2007	11	8	2.41	7.34	9.38	5.46	1.25	6.94	2.2	-9999	-9999	-9999	-9999
2007	11	9	1.23	5.13	6.42	3.65	2.29	6.62	3	-9999	-9999	-9999	-9999
2007	11	10	5.45	3.16	4.57	1.85	2.39	5.41	0	-9999	-9999	-9999	-9999
2007	11	11	3.53	1.9	3.9	0.39	0.98	4.78	0	-9999	-9999	-9999	-9999
2007	11	12	3.71	2.3	4.36	1.15	0.97	4.32	0	-9999	-9999	-9999	-9999
2007	11	13	2.08	1.71	2.89	0.3	0.86	4.26	0	-9999	-9999	-9999	-9999
2007	11	14	3.6	0.51	1.88	-0.49	1.27	3.86	0.4	-9999	-9999	-9999	-9999
2007	11	15	0.87	0.18	2.09	-1.4	0.89	3.45	0	-9999	-9999	-9999	-9999
2007	11	16	1.76	4.96	7.09	2.25	0.48	4.59	0	-9999	-9999	-9999	-9999
2007	11	17	1.66	6.88	7.5	5.98	0.26	5.78	-9999	-9999	-9999	-9999	-9999
2007	11	18	1.61	5.25	7.19	3.71	0.07	5.81	0.2	-9999	-9999	-9999	-9999
2007	11	19	0.74	3.72	5.06	2.37	0.71	5.51	0	-9999	-9999	-9999	-9999
2007	11	20	0.97	3.25	3.87	2.37	0.61	5.35	0	-9999	-9999	-9999	-9999
2007	11	21	0.58	3.25	3.93	2.73	0.52	5.3	0.2	-9999	-9999	-9999	-9999
2007	11	22	1.23	5.39	6.82	3.19	0.18	5.63	0	-9999	-9999	-9999	-9999
2007	11	23	2.2	5.2	6.88	2.92	0.72	5.66	0.2	-9999	-9999	-9999	-9999
2007	11	24	3.69	2.25	3.62	0.75	0.96	4.87	6	-9999	-9999	-9999	-9999
2007	11	25	1.28	4.54	6.02	1.94	1.09	5.12	3.27	-9999	-9999	-9999	-9999
2007	11	26	3.56	2.3	3.44	-0.25	2.27	4.25	1.02	-9999	-9999	-9999	-9999
2007	11	27	2.99	1.88	3.22	0.21	2.1	3.8	0	-9999	-9999	-9999	-9999
2007	11	28	0.92	2.82	4.42	0.79	0.48	3.77	0.6	-9999	-9999	-9999	-9999
2007	11	29	0.42	4.77	6.08	3.71	0.29	4.82	2.8	-9999	-9999	-9999	-9999
2007	11	30	2.9	5.25	6.11	3.9	0.62	4.99	0.6	-9999	-9999	-9999	-9999
2007	12	1	0.74	6.51	8.39	5.15	0.78	5.59	7	-9999	-9999	-9999	-9999
2007	12	2	0.86	5.36	6.2	4.05	0.46	5.57	13.2	-9999	-9999	-9999	-9999
2007	12	3	0.87	5.21	6.91	4.11	0.62	5.63	2.04	-9999	-9999	-9999	-9999
2007	12	4	2.85	4.42	5.71	2.83	0.75	5.06	0	-9999	-9999	-9999	-9999
2007	12	5	0.24	7.21	8.86	4.57	0.18	5.72	6.6	-9999	-9999	-9999	-9999
2007	12	6	1.12	7.64	8.67	6.35	0.61	6.52	0.6	-9999	-9999	-9999	-9999
2007	12	7	0.56	7.31	9.14	6.17	0.25	6.74	16.2	-9999	-9999	-9999	-9999
2007	12	8	2.23	5.33	6.51	3.53	1.27	6.06	2.6	-9999	-9999	-9999	-9999
2007	12	9	0.34	3.88	5.68	1.91	0.2	5.45	3.8	-9999	-9999	-9999	-9999
2007	12	10	0.9	3.47	5.22	0.79	0.01	5.39	0.61	-9999	-9999	-9999	-9999
2007	12	11	1.44	4.15	5.18	3.65	0.36	5.51	0.4	-9999	-9999	-9999	-9999
2007	12	12	0.59	2.44	3.77	1.15	0.68	5.12	0	-9999	-9999	-9999	-9999
2007	12	13	0.71	2	2.64	1.36	1.3	4.77	0	-9999	-9999	-9999	-9999
2007	12	14	0.54	2.83	4.02	1.88	0.8	4.73	0	-9999	-9999	-9999	-9999
2007	12	15	2.05	3.34	5	1.45	0.55	4.59	0	-9999	-9999	-9999	-9999
2007	12	16	0.66	0.61	2	-0.82	0.07	3.45	0	-9999	-9999	-9999	-9999
2007	12	17	0.39	1.45	2.25	0.6	0.44	3.86	0	-9999	-9999	-9999	-9999
2007	12	18	0.32	0.3	1.76	-0.64	0.52	3.91	0	-9999	-9999	-9999	-9999
2007	12	19	0.39	0.05	2.34	-2	0.38	3.64	0	-9999	-9999	-9999	-9999
2007	12	20	0.54	1.78	2.55	0.88	0.2	4	0	-9999	-9999	-9999	-9999
2007	12	21	0.58	-0.67	0.79	-1.73	0.01	3.77	0.21	-9999	-9999	-9999	-9999
2007	12	22	0.46	-2.58	-1.94	-2.93	0	3.24	0	-9999	-9999	-9999	-9999
2007	12	23	0.48	-0.27	2.12	-2.96	0.01	3.12	0.2	-9999	-9999	-9999	-9999
2007	12	24	0.88	0.68	2.06	-1.31	0.01	3.42	0.2	-9999	-9999	-9999	-9999
2007	12	25	0.71	1.83	2.67	1.3	0.26	3.64	0	-9999	-9999	-9999	-9999
2007	12	26	0.98	3.48	4.51	1.91	0.42	3.88	0.2	-9999	-9999	-9999	-9999
2007	12	27	0.41	3.41	4.72	2.7	0.45	4.21	1.6	-9999	-9999	-9999	-9999
2007	12	28	0.3	6.11	7.22	4.88	0.47	4.93	1.2	-9999	-9999	-9999	-9999
2007	12	29	0.26	4.79	5.89	3.13	1.01	4.84	1.2	-9999	-9999	-9999	-9999
2007	12	30	2.12	4.24	5.71	1.85	0.84	4.55	0	-9999	-9999	-9999	-9999
2007	12	31	2.74	1.74	3.71	0.42	0.44	3.48	0.21	-9999	-9999	-9999	-9999
2008	1	1	1.07	0.42	1.18	-0.55	0.56	3.26	0	-9999	-9999	-9999	-9999
2008	1	2	0.3	0.41	1	-0.03	0.37	3.14	2	-9999	-9999	-9999	-9999
2008	1	3	0.25	-2.11	0.03	-4.35	1.12	2.49	0	-9999	-9999	-9999	-9999
2008	1	4	0.54	-2.32	-1.82	-3.12	0.88	2	0	-9999	-9999	-9999	-9999
2008	1	5	1.02	-1.28	0.57	-2.99	0.56	1.72	0.2	-9999	-9999	-9999	-9999
2008	1	6	0.47	2.12	2.92	0.72	0	1.84	1.6	-9999	-9999	-9999	-9999
2008	1	7	0.53	1.97	3.87	-0.1	0.09	2.59	6.6	-9999	-9999	-9999	-9999
2008	1	8	1.4	4.27	4.94	3.71	0.53	3.3	0.8	-9999	-9999	-9999	-9999
2008	1	9	0.55	3.5	4.72	2.46	0.5	3.49	1.04	-9999	-9999	-9999	-9999
2008	1	10	0.48	4.1	5.31	2.4	0.75	3.57	5.92	-9999	-9999	-9999	-9999
2008	1	11	0.24	6.32	6.63	5.43	0.12	4.55	3	-9999	-9999	-9999	-9999
2008	1	12	1.59	5.63	6.6	4.66	1.32	4.69	0.6	-9999	-9999	-9999	-9999
2008	1	13	1.78	3.66	4.79	2.52	0.75	4.22	0	-9999	-9999	-9999	-9999
2008	1	14	1.41	1.94	3.44	0.48	0.65	3.58	0	-9999	-9999	-9999	-9999
2008	1	15	0.99	4.75	6.26	2.55	0.84	3.94	6.6	-9999	-9999	-9999	-9999
2008	1	16	1.88	6.41	7.46	4.75	1.67	4.6	4.4	-9999	-9999	-9999	-9999
2008	1	17	0.89	4.71	5.4	4.2	0.54	4.73	0.2	-9999	-9999	-9999	-9999
2008	1	18	0.63	5.3	6.48	4.08	0.28	4.83	9.18	-9999	-9999	-9999	-9999
2008	1	19	2.59	6.62	9.6	4.02	1.44	5.1	1.52	-9999	-9999	-9999	-9999
2008	1	20	1.23	3.95	5.18	2.92	0.26	4.35	-9999	-9999	-9999	-9999	-9999
2008	1	21	1.76	3.82	4.88	1.82	0.88	4.4	0	-9999	-9999	-9999	-9999
2008	1	22	2.54	1.12	2.25	0.09	1.25	3.48	0	-9999	-9999	-9999	-9999
2008	1	23	0.8	2.47	5.86	0.42	0.16	3.11	8	-9999	-9999	-9999	-9999
2008	1	24	0.83	6.5	7.8	3.19	0.48	4.68	0.6	-9999	-9999	-9999	-9999
2008	1	25	0.7	5.61	7.9	3.32	1.31	4.38	0.26	-9999	-9999	-9999	-9999
2008	1	26	0.38	5.94	7.8	3.74	1.14	5	10.6	-9999	-9999	-9999	-9999
2008	1	27	3.23	3.93	5.98	1.88	1.44	4.29	0	-9999	-9999	-9999	-9999
2008	1	28	1.11	4.48	6.79	1.39	0.24	3.9	0	-9999	-9999	-9999	-9999
2008	1	29	0.89	4.85	5.46	4.33	0.6	4.59	0	-9999	-9999	-9999	-9999
2008	1	30	1.18	4.08	5.58	2.28	0.41	4.65	2	-9999	-9999	-9999	-9999
2008	1	31	0.96	2.13	2.77	0.6	0.69	3.71	3.4	-9999	-9999	-9999	-9999
2008	2	1	1.17	3.13	4.72	0.91	0.96	3.68	4.49	-9999	-9999	-9999	-9999
2008	2	2	3.51	1.38	3.44	-1.03	1.37	3.36	0.6	-9999	-9999	-9999	-9999
2008	2	3	4.39	1.98	3.38	0.85	1.16	2.98	0.82	-9999	-9999	-9999	-9999
2008	2	4	4.12	1.7	4.05	-0.19	1.02	2.79	0	-9999	-9999	-9999	-9999
2008	2	5	2.39	3.59	4.72	2.49	0.55	3.45	4.38	-9999	-9999	-9999	-9999
2008	2	6	3.06	5.71	7.06	4.26	0.98	4.23	5.6	-9999	-9999	-9999	-9999
2008	2	7	5.98	4.93	6.02	3.96	1.92	3.97	0	-9999	-9999	-9999	-9999
2008	2	8	1.43	5.12	6.32	4.08	0.06	4.45	0	-9999	-9999	-9999	-9999
2008	2	9	5.21	6.05	9.42	3.62	2.58	4.1	0	-9999	-9999	-9999	-9999
2008	2	10	5.39	6.29	8.64	3.65	2.5	4.12	0	-9999	-9999	-9999	-9999
2008	2	11	1.13	3.35	4.39	1.64	0.08	4.2	0.2	-9999	-9999	-9999	-9999
2008	2	12	1.45	2.44	3.53	1.27	1.02	3.98	0	-9999	-9999	-9999	-9999
2008	2	13	0.92	2.74	3.84	1.18	0.56	3.88	0	-9999	-9999	-9999	-9999
2008	2	14	7.86	1.02	3.01	-0.4	1.54	3.4	0	-9999	-9999	-9999	-9999
2008	2	15	8.05	-0.79	0.27	-2	2.06	2.42	0	-9999	-9999	-9999	-9999
2008	2	16	2.74	-0.86	1.21	-2.9	1.51	1.76	0	-9999	-9999	-9999	-9999
2008	2	17	2.63	2.5	5.09	0	1.09	2.11	0	-9999	-9999	-9999	-9999
2008	2	18	5.7	6.33	8.49	4.29	0.76	3.81	0	-9999	-9999	-9999	-9999
2008	2	19	1.69	5.22	6.08	4.57	0.23	4.13	0.2	-9999	-9999	-9999	-9999
2008	2	20	4.61	4.07	6.42	0.15	0.87	4.45	0	-9999	-9999	-9999	-9999
2008	2	21	1.08	3.28	6.45	0.39	0.3	4.01	1.23	-9999	-9999	-9999	-9999
2008	2	22	1.64	7.21	8.83	2.92	1.29	4.94	3.2	-9999	-9999	-9999	-9999
2008	2	23	2.95	5.62	7.06	4.66	1.56	4.54	1	-9999	-9999	-9999	-9999
2008	2	24	3.33	7.23	8.15	5.95	0.99	5.22	0	-9999	-9999	-9999	-9999
2008	2	25	8.39	5.51	7.25	3.77	1.48	5.13	0.21	-9999	-9999	-9999	-9999
2008	2	26	1.18	5.95	7.87	3.62	0.82	5	4.49	-9999	-9999	-9999	-9999
2008	2	27	6.67	5.96	7.06	4.63	1.52	5.18	0.8	-9999	-9999	-9999	-9999
2008	2	28	8.32	4.96	7.56	3.16	1.66	4.68	0	-9999	-9999	-9999	-9999
2008    2   29  8.32    4.96    7.56    3.16    1.66    4.68    0   -9999   -9999   -9999   -9999
2008	3	1	3.95	5.26	6.29	3.04	1.32	4.84	5	-9999	-9999	-9999	-9999
2008	3	2	7.74	4.69	7.19	2.95	1.69	4.48	0	-9999	-9999	-9999	-9999
2008	3	3	4.23	2.92	6.97	3.04	0.74	4.24	3.4	-9999	-9999	-9999	-9999
2008	3	4	7.62	1.15	4.02	0.63	1.3	3.48	0.63	-9999	-9999	-9999	-9999
2008	3	5	10.08	1.37	3.65	-2.09	2	2.86	0	-9999	-9999	-9999	-9999
2008	3	6	7.58	5.75	3.5	-1.67	1.03	4.11	5	-9999	-9999	-9999	-9999
2008	3	7	2.43	5.45	8.3	3.32	0.36	4.45	0.6	-9999	-9999	-9999	-9999
2008	3	8	11.15	5.59	6.6	3.59	1.9	4.51	0	-9999	-9999	-9999	-9999
2008	3	9	3.68	5.85	8.49	2.52	1.19	4.88	3	-9999	-9999	-9999	-9999
2008	3	10	8.95	6.83	7.31	3.74	1.94	5.26	0.83	-9999	-9999	-9999	-9999
2008	3	11	7	6.7	8.98	5.34	1.68	5.44	2.4	-9999	-9999	-9999	-9999
2008	3	12	7.59	4.61	8.33	4.79	0.93	5.14	5.92	-9999	-9999	-9999	-9999
2008	3	13	3.09	4.82	6.26	2.46	0.82	5.03	3.4	-9999	-9999	-9999	-9999
2008	3	14	4.35	3.62	5.83	3.84	0.41	4.75	5.89	-9999	-9999	-9999	-9999
2008	3	15	7.19	4.25	5.68	2.4	0.91	4.66	0	-9999	-9999	-9999	-9999
2008	3	16	11.24	3.49	6.6	2.67	0.89	4.31	0	-9999	-9999	-9999	-9999
2008	3	17	8.84	2.37	7.4	-2	2.51	3.72	0	-9999	-9999	-9999	-9999
2008	3	18	15.31	1.49	3.71	0.42	2.3	3.14	0	-9999	-9999	-9999	-9999
2008	3	19	12	0.65	3.01	-0.73	1.56	2.76	0.2	-9999	-9999	-9999	-9999
2008	3	20	12.85	1.21	2.89	-2.06	1.68	2.64	7.6	-9999	-9999	-9999	-9999
2008	3	21	5.17	1.12	3.71	-1.31	0.16	2.92	14.8	-9999	-9999	-9999	-9999
2008	3	22	10.63	-1.63	2.67	-0.19	1.23	2.62	0.22	-9999	-9999	-9999	-9999
2008	3	23	13.68	-1.74	1.03	-3.24	1.87	2.36	0.2	-9999	-9999	-9999	-9999
2008	3	24	4.93	-0.64	0.54	-5.22	0.27	2.14	4.4	-9999	-9999	-9999	-9999
2008	3	25	15.78	-0.3	0.63	-1.88	1.2	2.12	4	-9999	-9999	-9999	-9999
2008	3	26	13.15	0.07	2.58	-2.57	1.29	2.14	0.8	-9999	-9999	-9999	-9999
2008	3	27	17.43	1.29	2.43	-1.67	2.33	1.76	0	-9999	-9999	-9999	-9999
2008	3	28	12.28	4.1	4.63	-1.7	1.93	2.38	0	-9999	-9999	-9999	-9999
2008	3	29	5.43	5.64	7.65	-0.52	1.31	3.66	3.6	-9999	-9999	-9999	-9999
2008	3	30	11.77	8.34	8.21	3.44	4.13	3.99	0	-9999	-9999	-9999	-9999
2008	3	31	7.49	8.4	12.69	3.38	2.26	5.09	0	-9999	-9999	-9999	-9999
2008	4	1	14.56	7.37	11	5.83	1.81	5.15	3.47	-9999	-9999	-9999	-9999
2008	4	2	5.72	6.36	10.6	2.98	0.58	5.66	3.4	-9999	-9999	-9999	-9999
2008	4	3	6.97	5.61	8.58	4.97	0.9	5.57	0	-9999	-9999	-9999	-9999
2008	4	4	10.85	5.58	7.43	3.59	0.77	5.55	0.4	-9999	-9999	-9999	-9999
2008	4	5	10.91	5.38	8.83	2.34	1.82	5.87	1.4	-9999	-9999	-9999	-9999
2008	4	6	11.29	4.38	7.22	3.71	1.89	5.31	0	-9999	-9999	-9999	-9999
2008	4	7	12.21	4.56	7.34	2.4	2.31	4.69	0	-9999	-9999	-9999	-9999
2008	4	8	3.55	3.86	7.71	1.79	1.46	4.75	5.2	-9999	-9999	-9999	-9999
2008	4	9	14.43	3.79	5.92	1.94	1.54	4.5	0	-9999	-9999	-9999	-9999
2008	4	10	15.93	4.21	6.85	1.03	2.09	4.63	0.2	-9999	-9999	-9999	-9999
2008	4	11	12.65	3.53	8.67	-0.58	1.61	4.4	4	-9999	-9999	-9999	-9999
2008	4	12	14.97	6.64	7.37	-0.88	1.96	5.44	1.6	-9999	-9999	-9999	-9999
2008	4	13	15.73	7.43	10.63	3.44	2.29	5.67	0	-9999	-9999	-9999	-9999
2008	4	14	13.26	6.38	10.66	3.96	1.98	5.66	0	-9999	-9999	-9999	-9999
2008	4	15	18.13	6.4	9.35	2.74	2.87	5.71	0	-9999	-9999	-9999	-9999
2008	4	16	14.83	5.49	9.45	2.83	1.88	5.54	1.2	-9999	-9999	-9999	-9999
2008	4	17	8.21	6.89	8.33	2.28	1.36	6.25	2.6	-9999	-9999	-9999	-9999
2008	4	18	18.96	6.35	9.94	5.22	3.4	6.12	0	-9999	-9999	-9999	-9999
2008	4	19	23.09	6.8	9.11	3.68	3.72	5.97	0	-9999	-9999	-9999	-9999
2008	4	20	22.26	6.74	10.66	2.95	3.81	5.88	0	-9999	-9999	-9999	-9999
2008	4	21	24.05	7.53	11.06	3.04	4.29	5.95	0	-9999	-9999	-9999	-9999
2008	4	22	24.37	7.82	10.82	3.87	5.13	6.24	0	-9999	-9999	-9999	-9999
2008	4	23	24.45	7.41	11.69	4.6	4.74	6.2	0	-9999	-9999	-9999	-9999
2008	4	24	24.25	8.12	12.02	3.62	4.68	6.46	0	-9999	-9999	-9999	-9999
2008	4	25	11.42	9.3	13.28	2.55	2.17	7.35	0	-9999	-9999	-9999	-9999
2008	4	26	16.95	9.44	12.47	6.42	2.8	7.85	0	-9999	-9999	-9999	-9999
2008	4	27	16.96	13.36	13.69	5.22	5.65	8.81	0	-9999	-9999	-9999	-9999
2008	4	28	21.8	13.82	17.69	10.04	7.17	9.08	0	-9999	-9999	-9999	-9999
2008	4	29	9.53	12.23	18.58	8.58	5.09	9.03	1.2	-9999	-9999	-9999	-9999
2008	4	30	16.8	11.07	15.17	9.14	2.94	9.11	0	-9999	-9999	-9999	-9999
2008	5	1	6.94	10.44	15.42	8.3	1.51	9.07	3.2	-9999	-9999	-9999	-9999
2008	5	2	20.67	10.93	13.44	8.49	3.63	9	0	-9999	-9999	-9999	-9999
2008	5	3	23.41	11.09	14.54	7.8	4.3	9.03	0	-9999	-9999	-9999	-9999
2008	5	4	25.65	11.74	14.85	6.97	5.56	9.02	0	-9999	-9999	-9999	-9999
2008	5	5	24.86	12.68	15.61	8.21	6.34	9.07	0	-9999	-9999	-9999	-9999
2008	5	6	23.46	14.03	16.43	7.37	7.87	9.4	0	-9999	-9999	-9999	-9999
2008	5	7	24.82	14.64	17.5	8.49	6.75	9.64	0	-9999	-9999	-9999	-9999
2008	5	8	25.18	16.39	18.77	10.16	7.87	9.97	0	-9999	-9999	-9999	-9999
2008	5	9	26.67	17.19	20.87	11.81	9.85	10.27	0	-9999	-9999	-9999	-9999
2008	5	10	26.46	19	21.35	12.19	11.59	10.65	0	-9999	-9999	-9999	-9999
2008	5	11	26.79	19.38	22.82	13.82	11.69	11.02	0	-9999	-9999	-9999	-9999
2008	5	12	26.04	14.55	22.47	14.98	5.2	11.02	0	-9999	-9999	-9999	-9999
2008	5	13	26.57	9.52	18.74	8.73	5.99	9.79	0	-9999	-9999	-9999	-9999
2008	5	14	22.93	11.58	12.22	7.03	7.43	9.19	0	-9999	-9999	-9999	-9999
2008	5	15	26.42	13.26	15.29	6.94	6.85	9.32	0	-9999	-9999	-9999	-9999
2008	5	16	25.82	13.06	16.9	8.33	4.5	9.9	0	-9999	-9999	-9999	-9999
2008	5	17	17.54	10.24	16.84	9.17	3.96	9.5	0	-9999	-9999	-9999	-9999
2008	5	18	23.18	8.38	12.19	7.77	3.77	8.83	0	-9999	-9999	-9999	-9999
2008	5	19	14.7	7.96	10.94	4.97	2.47	8.34	4	-9999	-9999	-9999	-9999
2008	5	20	27.69	9.93	10.63	5.58	4.9	8.37	0	-9999	-9999	-9999	-9999
2008	5	21	21.9	10.85	12.72	5.89	4.87	8.74	0	-9999	-9999	-9999	-9999
2008	5	22	29.02	12.43	14.16	7.13	6.13	9.1	0	-9999	-9999	-9999	-9999
2008	5	23	19.34	13.67	16.14	7.46	6.33	9.37	0	-9999	-9999	-9999	-9999
2008	5	24	26.35	13.85	17.03	8.95	7.49	9.67	0	-9999	-9999	-9999	-9999
2008	5	25	28.6	11.7	17.03	10.47	6.26	9.58	0	-9999	-9999	-9999	-9999
2008	5	26	3.95	8.21	15.36	7.74	0.58	8.96	22.2	-9999	-9999	-9999	-9999
2008	5	27	23.24	12.48	10.16	6.51	5.5	9.17	0	-9999	-9999	-9999	-9999
2008	5	28	28.5	12.84	16.68	6.6	7.19	9.48	0	-9999	-9999	-9999	-9999
2008	5	29	26.44	13.51	15.8	8.67	6.26	9.91	0	-9999	-9999	-9999	-9999
2008	5	30	28.73	15.83	17.12	9.23	7.73	10.57	0	-9999	-9999	-9999	-9999
2008	5	31	28.21	16.58	20.2	10.72	8.18	11.12	0	-9999	-9999	-9999	-9999
2008	6	1	30.02	16.11	21.83	11.94	8.84	11.2	0	-9999	-9999	-9999	-9999
2008	6	2	28.41	18.45	20.94	10.82	8.58	11.78	0	-9999	-9999	-9999	-9999
2008	6	3	29.71	16.79	24.75	11.78	7.85	11.91	0	-9999	-9999	-9999	-9999
2008	6	4	30.29	15.47	19.98	13.19	7.12	11.64	0	-9999	-9999	-9999	-9999
2008	6	5	29.92	15.57	19.6	11.56	7.45	11.5	0	-9999	-9999	-9999	-9999
2008	6	6	29.7	16.5	20.17	10.6	7.32	11.65	0	-9999	-9999	-9999	-9999
2008	6	7	27.36	19.11	21.38	9.98	11.66	12.12	0	-9999	-9999	-9999	-9999
2008	6	8	29.19	20.03	23.69	13.88	11.81	12.44	0	-9999	-9999	-9999	-9999
2008	6	9	27.73	17.2	23.91	15.33	7.26	12.46	0	-9999	-9999	-9999	-9999
2008	6	10	19.18	15.3	20.33	14.38	5.14	12.27	0	-9999	-9999	-9999	-9999
2008	6	11	21.05	12.77	18.99	12.34	4.91	11.48	0.4	-9999	-9999	-9999	-9999
2008	6	12	23.95	12.25	15.14	9.79	4.17	11.1	8.2	-9999	-9999	-9999	-9999
