"Year" "Month" "n_days" "Rg_f" "Ta_f" "Tmax" "Tmin" "VPD_f" "Ts_f" "Precip" "SWC" "LAI" "ET" "WS_f"
2000 4 17 18.64 -9999 17.52 6.2 5.27 -9999 0 -9999 -9999 -9999 -9999
2000 4 18 18.42 -9999 19.63 8.59 5.84 -9999 0 -9999 -9999 -9999 -9999
2000 4 19 10.99 -9999 15.13 8.99 2.86 -9999 0.2 -9999 -9999 -9999 -9999
2000 4 20 13.15 -9999 14.13 8.79 2.4 -9999 0 -9999 -9999 -9999 -9999
2000 4 21 18.62 -9999 20.52 9.89 5.97 -9999 0 -9999 -9999 -9999 -9999
2000 4 22 19.72 -9999 22.52 10.09 7.46 -9999 0 -9999 -9999 -9999 -9999
2000 4 23 19.7 -9999 24.02 11.7 8.06 -9999 0 -9999 -9999 -9999 -9999
2000 4 24 15.4 -9999 14.72 8.29 2.9 -9999 0 -9999 -9999 -9999 -9999
2000 4 25 19.48 -9999 16.22 6.1 4.51 -9999 0 -9999 -9999 -9999 -9999
2000 4 26 21.52 -9999 21.43 6.89 7.79 -9999 0 -9999 -9999 -9999 -9999
2000 4 27 21.48 -9999 22.22 7.89 8.07 -9999 0 -9999 -9999 -9999 -9999
2000 4 28 20.28 -9999 20.02 8.59 6.12 -9999 0 -9999 -9999 -9999 -9999
2000 4 29 15.73 -9999 19.02 8.09 5.6 -9999 0.4 -9999 -9999 -9999 -9999
2000 4 30 14.75 -9999 15.13 6.1 3.89 -9999 7.6 -9999 -9999 -9999 -9999
2000 5 1 14.12 -9999 15.52 7.2 3.74 -9999 7.8 -9999 -9999 -9999 -9999
2000 5 2 16.51 -9999 17.43 5.89 5.31 -9999 20.7 -9999 -9999 -9999 -9999
2000 5 3 15.15 -9999 18.32 8.7 4.91 -9999 5.3 -9999 -9999 -9999 -9999
2000 5 4 16.63 -9999 20.22 8.39 6.34 -9999 0.2 -9999 -9999 -9999 -9999
2000 5 5 20.27 -9999 20.02 9.59 5.73 -9999 0 -9999 -9999 -9999 -9999
2000 5 6 21.86 -9999 21.63 8.99 7.18 -9999 0 -9999 -9999 -9999 -9999
2000 5 7 18.61 -9999 19.22 10.4 4.83 -9999 0 -9999 -9999 -9999 -9999
2000 5 8 15.44 -9999 21.32 11.09 6.07 -9999 0.4 -9999 -9999 -9999 -9999
2000 5 9 20.88 -9999 21.52 10.49 6.49 -9999 0 -9999 -9999 -9999 -9999
2000 5 10 14.27 -9999 20.52 11.59 5.24 -9999 0.4 -9999 -9999 -9999 -9999
2000 5 11 15.51 -9999 22.72 12.2 6.71 -9999 0.6 -9999 -9999 -9999 -9999
2000 5 12 22.75 -9999 25.72 11.59 9.7 -9999 0 -9999 -9999 -9999 -9999
2000 5 13 20.79 -9999 25.63 14.09 8.4 -9999 0 -9999 -9999 -9999 -9999
2000 5 14 16.97 -9999 24.82 11.99 8.66 -9999 4.9 -9999 -9999 -9999 -9999
2000 5 15 15.7 -9999 20.22 9.79 5.79 -9999 30 -9999 -9999 -9999 -9999
2000 5 16 16.21 -9999 20.72 9.79 6.16 -9999 7.4 -9999 -9999 -9999 -9999
2000 5 17 23.68 -9999 23.82 9.49 8.82 -9999 0 -9999 -9999 -9999 -9999
2000 5 18 15.98 -9999 24.02 12.99 7.45 -9999 1.1 -9999 -9999 -9999 -9999
2000 5 19 17.94 -9999 20.43 12.2 4.9 -9999 0 -9999 -9999 -9999 -9999
2000 5 20 17.3 -9999 19.32 11.59 4.38 -9999 0 -9999 -9999 -9999 -9999
2000 5 21 23.64 -9999 22.72 9.09 8.03 -9999 0 -9999 -9999 -9999 -9999
2000 5 22 19.25 -9999 23.02 13.7 6.23 -9999 0 -9999 -9999 -9999 -9999
2000 5 23 15.84 -9999 23.52 12.99 7 -9999 7.4 -9999 -9999 -9999 -9999
2000 5 24 17.3 -9999 23.02 10.7 7.63 -9999 0.2 -9999 -9999 -9999 -9999
2000 5 25 24.01 -9999 24.43 10.4 9 -9999 0 -9999 -9999 -9999 -9999
2000 5 26 22.39 -9999 23.02 11.2 7.42 -9999 0 -9999 -9999 -9999 -9999
2000 5 27 25.5 -9999 24.93 8.89 10.07 -9999 0 -9999 -9999 -9999 -9999
2000 5 28 22.06 -9999 24.93 13.2 8.19 -9999 0 -9999 -9999 -9999 -9999
2000 5 29 16.81 -9999 21.02 13.7 4.62 -9999 0 -9999 -9999 -9999 -9999
2000 5 30 19.04 -9999 22.32 13.49 5.74 -9999 0 -9999 -9999 -9999 -9999
2000 5 31 18.14 -9999 21.52 13.4 5.15 -9999 0 -9999 -9999 -9999 -9999
2000 6 1 21 -9999 22.32 12.2 6.38 -9999 0 -9999 -9999 -9999 -9999
2000 6 2 24.97 -9999 23.72 9.49 8.73 -9999 0 -9999 -9999 -9999 -9999
2000 6 3 26.11 -9999 26.22 9.7 11.01 -9999 0 -9999 -9999 -9999 -9999
2000 6 4 25.43 -9999 27.63 11.7 11.62 -9999 0 -9999 -9999 -9999 -9999
2000 6 5 24.32 -9999 28.82 14.09 11.78 -9999 0 -9999 -9999 -9999 -9999
2000 6 6 17.65 -9999 29.93 16 12.05 -9999 1.7 -9999 -9999 -9999 -9999
2000 6 7 16.84 -9999 26.82 14.59 9.33 -9999 0.8 -9999 -9999 -9999 -9999
2000 6 8 24.51 -9999 28.02 13.09 11.38 -9999 0 -9999 -9999 -9999 -9999
2000 6 9 22.57 -9999 26.72 14.09 9.49 -9999 0 -9999 -9999 -9999 -9999
2000 6 10 18.22 -9999 26.52 12.3 10.18 -9999 3.4 -9999 -9999 -9999 -9999
2000 6 11 21.66 -9999 24.43 12.99 7.82 -9999 0 -9999 -9999 -9999 -9999
2000 6 12 22.14 -9999 25.72 13.7 8.7 -9999 0 -9999 -9999 -9999 -9999
2000 6 13 22.03 -9999 28.13 15.79 10.07 -9999 0 -9999 -9999 -9999 -9999
2000 6 14 21.97 -9999 28.22 15.9 10.12 -9999 0 -9999 -9999 -9999 -9999
2000 6 15 20.89 -9999 26.63 15.5 8.64 -9999 0 -9999 -9999 -9999 -9999
2000 6 16 12.42 -9999 21.82 14.4 4.88 -9999 4.4 -9999 -9999 -9999 -9999
2000 6 17 18.75 -9999 22.32 13.49 5.74 -9999 0 -9999 -9999 -9999 -9999
2000 6 18 20.84 -9999 20.63 10.49 5.8 -9999 0 -9999 -9999 -9999 -9999
2000 6 19 26.31 -9999 23.52 7.39 9.34 -9999 0 -9999 -9999 -9999 -9999
2000 6 20 25.81 -9999 26.72 10.49 11.19 -9999 0 -9999 -9999 -9999 -9999
2000 6 21 24.55 -9999 29.02 13.7 12.22 -9999 0 -9999 -9999 -9999 -9999
2000 6 22 17.15 -9999 29.93 16.29 11.86 -9999 2.1 -9999 -9999 -9999 -9999
