Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	ET	WS_f
1972	4	16	25.8	10.94	13.64	3.81	5.04	-9999	41.5	-9999	-9999	-9999	-9999
1972	4	17	20.65	6.49	8.32	1.65	2.79	-9999	8.9	-9999	-9999	-9999	-9999
1972	4	18	18.06	7.28	8.81	3.26	2.49	-9999	5.6	-9999	-9999	-9999	-9999
1972	4	19	20.35	8.99	10.75	4.34	3.14	-9999	11.8	-9999	-9999	-9999	-9999
1972	4	20	27.81	10.15	12	5.28	3.51	-9999	0	-9999	-9999	-9999	-9999
1972	4	21	22.18	10.3	12.24	5.2	3.68	-9999	12.4	-9999	-9999	-9999	-9999
1972	4	22	31.15	9.35	11.46	3.8	3.74	-9999	0	-9999	-9999	-9999	-9999
1972	4	23	17.85	8.72	10.13	5.01	2.54	-9999	2.4	-9999	-9999	-9999	-9999
1972	4	24	21.78	11.04	12.83	6.31	3.6	-9999	23.8	-9999	-9999	-9999	-9999
1972	4	25	10.03	7.63	8.32	5.8	1.23	-9999	22.5	-9999	-9999	-9999	-9999
1972	4	26	28.38	6.4	8.04	2.06	2.52	-9999	0	-9999	-9999	-9999	-9999
1972	4	27	24.77	6.93	8.93	1.66	3.08	-9999	8.3	-9999	-9999	-9999	-9999
1972	4	28	26.6	8.5	10.77	2.52	3.77	-9999	5.8	-9999	-9999	-9999	-9999
1972	4	29	27.25	5.94	7.47	1.89	2.31	-9999	0	-9999	-9999	-9999	-9999
1972	4	30	37.74	9.62	12.26	2.67	4.57	-9999	0	-9999	-9999	-9999	-9999
1972	5	1	36.38	11.72	14.16	5.28	4.87	-9999	0	-9999	-9999	-9999	-9999
1972	5	2	35.7	12.64	14.99	6.45	4.98	-9999	0	-9999	-9999	-9999	-9999
1972	5	3	38.76	13.02	15.81	5.66	5.86	-9999	0	-9999	-9999	-9999	-9999
1972	5	4	28.15	13.45	15.94	6.87	5.49	-9999	9.7	-9999	-9999	-9999	-9999
1972	5	5	21.69	12.49	14.12	8.18	3.62	-9999	16.4	-9999	-9999	-9999	-9999
1972	5	6	24.7	12.78	14.74	7.61	4.31	-9999	2.7	-9999	-9999	-9999	-9999
1972	5	7	25.61	13.68	15.75	8.24	4.75	-9999	2.7	-9999	-9999	-9999	-9999
1972	5	8	28.55	14.5	17.01	7.89	5.86	-9999	4	-9999	-9999	-9999	-9999
