Year	Month	n_days	Rg_f	Ta_f	Tmax	Tmin	VPD_f	Ts_f	Precip	SWC	LAI	
2005	1	1	4.4	3.4	5.5	2.4	0.7	-9999	33.2	-9999	-9999	
2005	1	2	7.0	3.5	6.2	2.3	1.0	-9999	30.0	-9999	-9999	
2005	1	3	4.5	2.8	4.8	1.5	1.4	-9999	12.6	-9999	-9999	
2005	1	4	7.2	1.6	3.7	-0.6	2.1	-9999	8.6	-9999	-9999	
2005	1	5	8.0	6.4	13.1	-0.5	5.7	-9999	0.0	-9999	-9999	
2005	1	6	6.4	4.9	8.9	-0.5	2.9	-9999	0.0	-9999	-9999	
2005	1	7	8.1	3.9	8.1	-0.5	2.4	-9999	0.0	-9999	-9999	
2005	1	8	8.2	7.9	12.5	1.4	6.3	-9999	0.0	-9999	-9999	
2005	1	9	8.3	8.5	15.2	1.2	7.5	-9999	0.0	-9999	-9999	
2005	1	10	8.4	6.3	11.9	0.3	3.5	-9999	0.0	-9999	-9999	
2005	1	11	8.4	5.0	10.4	-0.4	2.4	-9999	0.0	-9999	-9999	
2005	1	12	7.7	4.2	9.7	1.4	1.3	-9999	0.0	-9999	-9999	
2005	1	13	5.8	3.8	9.7	0.9	0.9	-9999	0.0	-9999	-9999	
2005	1	14	5.9	3.4	9.5	-0.5	0.9	-9999	0.4	-9999	-9999	
2005	1	15	6.1	3.3	9.1	1.5	1.0	-9999	0.0	-9999	-9999	
2005	1	16	8.0	3.2	8.6	1.2	1.6	-9999	0.0	-9999	-9999	
2005	1	17	8.8	2.9	5.9	0.4	1.5	-9999	0.0	-9999	-9999	
2005	1	18	8.7	2.7	5.6	-0.4	1.2	-9999	2.6	-9999	-9999	
2005	1	19	5.3	2.8	4.8	1.4	0.7	-9999	2.4	-9999	-9999	
2005	1	20	7.1	4.2	6.9	1.0	1.3	-9999	66.8	-9999	-9999	
2005	1	21	8.6	4.4	8.5	-0.4	1.6	-9999	2.0	-9999	-9999	
2005	1	22	7.0	4.1	8.7	-0.8	0.6	-9999	2.6	-9999	-9999	
2005	1	23	8.6	3.1	5.9	-0.8	1.6	-9999	0.0	-9999	-9999	
2005	1	24	8.1	4.0	7.4	-1.2	0.7	-9999	12.0	-9999	-9999	
2005	1	25	7.4	3.5	7.1	-0.8	0.6	-9999	5.4	-9999	-9999	
2005	1	26	5.7	1.6	6.9	-0.9	0.3	-9999	0.2	-9999	-9999	
2005	1	27	5.8	0.9	4.2	-1.0	0.2	-9999	0.2	-9999	-9999	
2005	1	28	5.5	0.8	3.7	-1.3	0.4	-9999	0.2	-9999	-9999	
2005	1	29	4.9	1.4	3.7	-0.8	0.8	-9999	0.0	-9999	-9999	
2005	1	30	4.2	0.8	3.6	-0.9	0.3	-9999	0.2	-9999	-9999	
2005	1	31	5.3	0.1	3.1	-2.3	0.4	-9999	0.2	-9999	-9999	
2005	2	1	3.6	-0.1	2.3	-2.3	0.3	-9999	0.0	-9999	-9999	
2005	2	2	3.7	-0.7	1.8	-3.9	0.4	-9999	0.0	-9999	-9999	
2005	2	3	4.8	-1.7	0.5	-4.3	0.8	-9999	0.0	-9999	-9999	
2005	2	4	5.2	-1.9	-0.7	-4.3	1.0	-9999	0.0	-9999	-9999	
2005	2	5	4.9	-1.8	0.1	-4.3	1.1	-9999	0.0	-9999	-9999	
2005	2	6	4.4	-1.5	-0.2	-4.5	0.5	-9999	0.0	-9999	-9999	
2005	2	7	4.3	-0.3	0.7	-2.5	0.3	-9999	0.2	-9999	-9999	
2005	2	8	5.2	0.0	1.4	-1.2	0.3	-9999	0.2	-9999	-9999	
2005	2	9	5.2	-0.1	1.2	-1.2	0.3	-9999	0.2	-9999	-9999	
2005	2	10	6.8	-0.7	0.5	-2.0	0.8	-9999	0.6	-9999	-9999	
2005	2	11	11.4	0.4	3.6	-2.6	2.5	-9999	0.6	-9999	-9999	
2005	2	12	11.3	3.6	6.4	1.2	1.3	-9999	0.0	-9999	-9999	
2005	2	13	6.3	7.1	11.9	4.5	0.3	-9999	2.8	-9999	-9999	
2005	2	14	4.5	3.4	7.9	-0.7	0.2	-9999	6.8	-9999	-9999	
2005	2	15	4.5	0.0	2.3	-1.7	0.1	-9999	1.8	-9999	-9999	
2005	2	16	4.7	-0.7	1.1	-1.9	0.1	-9999	0.2	-9999	-9999	
2005	2	17	5.3	-0.2	1.2	-1.5	0.2	-9999	3.2	-9999	-9999	
2005	2	18	5.2	0.0	1.2	-1.1	0.1	-9999	3.8	-9999	-9999	
2005	2	19	8.8	0.3	2.5	-1.4	0.4	-9999	13.2	-9999	-9999	
2005	2	20	7.4	0.9	2.2	-0.8	0.3	-9999	0.2	-9999	-9999	
2005	2	21	8.8	2.5	4.5	0.3	0.7	-9999	15.4	-9999	-9999	
2005	2	22	9.8	4.7	8.3	0.8	1.6	-9999	10.0	-9999	-9999	
2005	2	23	13.0	2.3	5.1	-0.6	1.4	-9999	6.2	-9999	-9999	
2005	2	24	9.8	4.5	7.7	2.1	1.1	-9999	2.8	-9999	-9999	
2005	2	25	7.0	6.0	8.3	4.8	2.3	-9999	0.8	-9999	-9999	
2005	2	26	6.1	7.3	13.9	4.3	1.7	-9999	19.0	-9999	-9999	
2005	2	27	5.9	5.9	13.2	0.3	1.7	-9999	1.4	-9999	-9999	
2005	2	28	7.3	1.3	7.4	-2.4	1.3	-9999	0.2	-9999	-9999	
2005	3	1	11.5	-0.8	4.5	-2.8	1.2	-9999	0.0	-9999	-9999	
2005	3	2	11.6	-1.4	2.3	-3.2	1.2	-9999	4.8	-9999	-9999	
2005	3	3	13.4	1.1	5.0	-3.0	2.0	-9999	16.8	-9999	-9999	
2005	3	4	11.1	7.3	10.2	3.9	3.0	-9999	1.0	-9999	-9999	
2005	3	5	5.3	5.9	9.8	2.6	1.8	-9999	5.6	-9999	-9999	
2005	3	6	7.4	2.5	4.5	-1.5	1.3	-9999	7.4	-9999	-9999	
2005	3	7	4.8	0.3	3.3	-4.4	1.0	-9999	1.4	-9999	-9999	
2005	3	8	9.6	-4.4	-2.1	-6.5	0.4	-9999	1.0	-9999	-9999	
2005	3	9	12.7	-1.0	2.2	-4.7	0.8	-9999	7.4	-9999	-9999	
2005	3	10	11.1	0.6	2.9	-1.4	1.0	-9999	14.8	-9999	-9999	
2005	3	11	16.1	0.3	3.7	-2.4	3.8	-9999	0.8	-9999	-9999	
2005	3	12	15.5	3.9	7.0	-0.1	3.5	-9999	0.0	-9999	-9999	
2005	3	13	11.5	5.7	7.5	4.3	3.8	-9999	0.0	-9999	-9999	
2005	3	14	16.2	8.0	10.8	5.3	3.9	-9999	0.0	-9999	-9999	
2005	3	15	16.0	8.8	12.0	6.5	4.3	-9999	0.0	-9999	-9999	
2005	3	16	16.3	7.5	10.0	5.4	3.1	-9999	0.0	-9999	-9999	
2005	3	17	16.7	10.0	12.6	6.5	9.2	-9999	0.0	-9999	-9999	
2005	3	18	16.6	12.7	15.1	9.9	10.7	-9999	0.0	-9999	-9999	
2005	3	19	16.8	11.3	13.7	8.6	10.8	-9999	0.0	-9999	-9999	
2005	3	20	16.6	11.8	14.4	9.2	9.7	-9999	0.0	-9999	-9999	
2005	3	21	16.3	11.2	14.4	8.8	5.4	-9999	0.0	-9999	-9999	
2005	3	22	15.7	10.3	13.6	6.2	1.9	-9999	0.0	-9999	-9999	
2005	3	23	16.6	11.6	15.0	8.1	8.6	-9999	0.0	-9999	-9999	
2005	3	24	14.1	13.1	16.7	9.4	9.5	-9999	0.0	-9999	-9999	
2005	3	25	10.0	13.9	16.0	12.6	6.4	-9999	0.0	-9999	-9999	
2005	3	26	12.2	14.6	16.8	12.7	8.2	-9999	0.0	-9999	-9999	
2005	3	27	8.9	13.6	16.1	8.7	8.4	-9999	0.0	-9999	-9999	
2005	3	28	4.3	8.8	10.4	6.7	0.6	-9999	0.0	-9999	-9999	
2005	3	29	8.2	9.0	11.4	6.6	1.4	-9999	0.0	-9999	-9999	
2005	3	30	9.9	8.1	10.7	5.7	2.1	-9999	5.2	-9999	-9999	
2005	3	31	7.2	7.7	11.0	5.0	1.6	-9999	23.6	-9999	-9999	
2005	4	1	7.8	6.8	13.6	4.7	0.5	-9999	3.0	-9999	-9999	
2005	4	2	13.3	4.0	6.0	1.9	0.8	-9999	0.0	-9999	-9999	
2005	4	3	14.7	3.5	5.7	0.6	1.4	-9999	0.0	-9999	-9999	
2005	4	4	13.6	5.4	7.9	2.6	1.2	-9999	0.2	-9999	-9999	
2005	4	5	8.5	5.5	7.3	3.6	1.5	-9999	0.4	-9999	-9999	
2005	4	6	8.5	6.3	10.7	2.6	1.8	-9999	1.8	-9999	-9999	
2005	4	7	17.4	9.1	12.0	5.8	3.7	-9999	0.0	-9999	-9999	
2005	4	8	19.3	12.1	15.4	9.0	8.3	-9999	0.0	-9999	-9999	
2005	4	9	16.1	14.2	17.6	12.2	8.8	-9999	0.0	-9999	-9999	
2005	4	10	15.1	12.6	15.2	7.8	6.6	-9999	0.0	-9999	-9999	
2005	4	11	18.2	6.8	10.1	3.0	3.1	-9999	0.0	-9999	-9999	
2005	4	12	6.5	7.0	10.4	4.4	2.1	-9999	6.2	-9999	-9999	
2005	4	13	7.1	8.0	14.1	4.3	0.5	-9999	5.2	-9999	-9999	
2005	4	14	17.1	9.2	13.3	5.8	1.5	-9999	0.2	-9999	-9999	
2005	4	15	20.9	10.5	14.3	6.0	8.0	-9999	0.0	-9999	-9999	
2005	4	16	16.0	14.2	19.6	8.1	9.6	-9999	0.0	-9999	-9999	
2005	4	17	15.4	6.9	8.9	4.3	1.7	-9999	6.6	-9999	-9999	
2005	4	18	11.1	5.4	9.1	0.8	0.6	-9999	20.0	-9999	-9999	
2005	4	19	15.3	9.7	13.1	5.1	1.6	-9999	0.0	-9999	-9999	
2005	4	20	19.0	9.7	13.5	6.6	3.1	-9999	0.0	-9999	-9999	
2005	4	21	13.3	5.2	9.5	0.5	1.2	-9999	9.4	-9999	-9999	
2005	4	22	8.9	7.2	12.7	3.2	1.2	-9999	3.4	-9999	-9999	
2005	4	23	19.3	7.9	11.6	3.6	3.3	-9999	0.0	-9999	-9999	
2005	4	24	19.2	12.8	16.9	7.5	6.2	-9999	0.0	-9999	-9999	
2005	4	25	12.3	17.1	20.8	10.1	9.0	-9999	2.2	-9999	-9999	
2005	4	26	22.6	14.3	16.7	11.5	6.5	-9999	0.0	-9999	-9999	
2005	4	27	22.6	14.3	17.1	11.1	7.5	-9999	0.0	-9999	-9999	
2005	4	28	22.5	16.3	19.3	13.4	9.2	-9999	0.0	-9999	-9999	
2005	4	29	21.7	13.6	15.6	10.9	7.4	-9999	0.0	-9999	-9999	
2005	4	30	22.9	11.3	14.0	9.2	7.1	-9999	0.0	-9999	-9999	
2005	5	1	22.7	12.8	16.0	8.8	8.4	-9999	0.0	-9999	-9999	
2005	5	2	22.6	16.7	19.0	13.8	9.5	-9999	0.0	-9999	-9999	
2005	5	3	22.4	18.0	20.6	15.2	10.9	-9999	0.0	-9999	-9999	
2005	5	4	20.8	17.4	21.3	14.3	13.6	-9999	0.0	-9999	-9999	
2005	5	5	10.3	14.3	16.6	11.0	4.6	-9999	3.6	-9999	-9999	
2005	5	6	2.2	13.5	14.6	11.0	5.6	-9999	40.0	-9999	-9999	
2005	5	7	22.1	12.3	14.9	7.1	5.4	-9999	0.2	-9999	-9999	
2005	5	8	20.7	11.9	14.9	9.7	4.8	-9999	0.0	-9999	-9999	
2005	5	9	24.2	14.0	17.5	10.6	8.5	-9999	0.0	-9999	-9999	
2005	5	10	21.9	16.1	19.8	12.5	12.0	-9999	0.0	-9999	-9999	
2005	5	11	22.0	18.7	21.4	15.2	14.0	-9999	0.0	-9999	-9999	
2005	5	12	12.2	14.4	19.0	11.6	2.4	-9999	0.0	-9999	-9999	
2005	5	13	21.7	18.2	21.4	14.2	6.4	-9999	0.0	-9999	-9999	
2005	5	14	21.1	20.0	22.6	17.6	8.1	-9999	0.0	-9999	-9999	
2005	5	15	21.4	18.1	21.2	15.6	5.1	-9999	0.0	-9999	-9999	
2005	5	16	19.4	17.7	20.3	15.6	3.2	-9999	0.0	-9999	-9999	
2005	5	17	24.0	18.6	23.3	14.6	13.7	-9999	0.0	-9999	-9999	
2005	5	18	19.7	14.7	18.4	10.5	4.8	-9999	0.0	-9999	-9999	
2005	5	19	13.8	11.9	17.3	9.8	2.5	-9999	4.0	-9999	-9999	
2005	5	20	17.9	10.6	13.7	8.6	1.6	-9999	0.0	-9999	-9999	
2005	5	21	25.2	12.4	18.5	7.1	5.7	-9999	0.0	-9999	-9999	
2005	5	22	24.5	16.1	21.7	10.2	10.7	-9999	0.0	-9999	-9999	
2005	5	23	20.4	18.8	24.1	14.7	12.8	-9999	0.0	-9999	-9999	
2005	5	24	8.3	14.1	17.1	10.4	4.7	-9999	31.2	-9999	-9999	
2005	5	25	18.1	14.4	18.1	10.6	3.4	-9999	0.2	-9999	-9999	
2005	5	26	18.5	14.8	17.8	12.2	3.2	-9999	0.0	-9999	-9999	
2005	5	27	24.1	15.9	20.5	10.6	5.1	-9999	0.0	-9999	-9999	
2005	5	28	20.5	16.9	21.7	13.4	5.9	-9999	0.0	-9999	-9999	
2005	5	29	21.2	16.7	22.0	13.3	5.5	-9999	0.0	-9999	-9999	
2005	5	30	16.6	15.8	19.8	12.7	4.4	-9999	3.2	-9999	-9999	
2005	5	31	24.0	17.1	21.2	12.8	4.9	-9999	0.2	-9999	-9999	
2005	6	1	21.3	18.6	21.7	15.7	5.8	-9999	0.0	-9999	-9999	
2005	6	2	13.5	15.3	18.3	12.3	1.5	-9999	0.0	-9999	-9999	
2005	6	3	20.7	15.5	18.6	12.5	2.7	-9999	0.0	-9999	-9999	
2005	6	4	22.5	17.5	21.4	13.2	6.2	-9999	0.0	-9999	-9999	
2005	6	5	20.8	18.2	22.0	15.7	8.6	-9999	0.0	-9999	-9999	
2005	6	6	19.6	17.6	21.3	13.8	4.3	-9999	0.0	-9999	-9999	
2005	6	7	12.7	14.1	17.1	11.0	0.8	-9999	1.4	-9999	-9999	
2005	6	8	14.7	11.2	15.5	7.3	1.2	-9999	6.4	-9999	-9999	
2005	6	9	21.3	8.9	11.8	6.8	3.4	-9999	0.0	-9999	-9999	
2005	6	10	10.6	8.3	10.8	5.9	0.6	-9999	5.8	-9999	-9999	
2005	6	11	17.6	10.2	13.1	6.9	3.1	-9999	0.0	-9999	-9999	
2005	6	12	24.9	13.1	17.6	8.1	7.4	-9999	0.0	-9999	-9999	
2005	6	13	21.7	16.7	20.5	13.0	7.5	-9999	0.0	-9999	-9999	
2005	6	14	19.0	19.1	22.8	16.0	5.2	-9999	0.2	-9999	-9999	
2005	6	15	15.1	19.3	21.9	16.9	4.2	-9999	0.0	-9999	-9999	
2005	6	16	7.3	15.3	17.0	13.7	0.5	-9999	3.8	-9999	-9999	
2005	6	17	21.1	16.9	19.8	13.5	3.6	-9999	0.0	-9999	-9999	
2005	6	18	13.3	17.8	20.4	15.9	4.1	-9999	0.0	-9999	-9999	
2005	6	19	20.1	17.8	21.2	14.8	3.7	-9999	1.8	-9999	-9999	
2005	6	20	20.2	16.9	19.5	14.9	5.6	-9999	0.0	-9999	-9999	
2005	6	21	23.8	16.1	19.1	12.5	7.4	-9999	0.0	-9999	-9999	
2005	6	22	25.5	17.2	20.0	13.7	10.1	-9999	0.0	-9999	-9999	
2005	6	23	25.3	19.2	23.2	15.7	12.1	-9999	0.0	-9999	-9999	
2005	6	24	23.5	21.2	25.2	18.0	11.9	-9999	0.0	-9999	-9999	
2005	6	25	23.4	21.8	24.4	19.2	8.0	-9999	0.0	-9999	-9999	
2005	6	26	21.3	22.2	25.8	20.2	8.0	-9999	0.0	-9999	-9999	
2005	6	27	23.1	22.1	25.0	19.5	9.3	-9999	0.0	-9999	-9999	
2005	6	28	24.7	21.9	25.4	18.9	12.4	-9999	0.0	-9999	-9999	
2005	6	29	21.4	23.2	27.0	20.0	11.5	-9999	0.0	-9999	-9999	
2005	6	30	23.2	24.3	28.3	21.1	18.5	-9999	0.0	-9999	-9999	
2005	7	1	22.6	21.4	25.6	17.3	11.1	-9999	0.0	-9999	-9999	
2005	7	2	14.0	17.5	20.0	13.8	4.1	-9999	0.8	-9999	-9999	
2005	7	3	16.5	15.9	18.9	13.2	5.3	-9999	0.0	-9999	-9999	
2005	7	4	24.2	17.2	21.3	14.1	7.1	-9999	0.0	-9999	-9999	
2005	7	5	23.9	20.0	25.1	15.3	8.4	-9999	0.0	-9999	-9999	
2005	7	6	24.1	22.0	25.9	16.7	11.7	-9999	0.0	-9999	-9999	
2005	7	7	24.9	18.7	23.5	14.6	6.4	-9999	0.0	-9999	-9999	
2005	7	8	24.9	19.9	24.3	15.7	12.6	-9999	0.0	-9999	-9999	
2005	7	9	22.3	21.8	26.3	18.7	11.0	-9999	0.0	-9999	-9999	
2005	7	10	19.6	21.7	25.2	18.8	8.9	-9999	0.0	-9999	-9999	
2005	7	11	18.4	19.6	22.5	14.6	7.5	-9999	0.6	-9999	-9999	
2005	7	12	20.6	17.0	21.3	13.3	4.4	-9999	0.0	-9999	-9999	
2005	7	13	13.8	16.9	21.1	14.3	2.1	-9999	1.0	-9999	-9999	
2005	7	14	18.1	17.0	19.9	14.1	3.2	-9999	0.2	-9999	-9999	
2005	7	15	23.6	18.7	22.1	15.4	7.4	-9999	0.0	-9999	-9999	
2005	7	16	22.7	20.6	24.2	16.7	12.4	-9999	0.0	-9999	-9999	
2005	7	17	23.2	23.4	27.2	20.1	16.9	-9999	0.0	-9999	-9999	
2005	7	18	22.9	25.1	29.2	21.4	21.9	-9999	0.0	-9999	-9999	
2005	7	19	21.2	25.5	30.7	19.9	23.4	-9999	0.0	-9999	-9999	
2005	7	20	22.8	22.2	26.2	18.8	14.4	-9999	0.0	-9999	-9999	
2005	7	21	19.4	21.3	24.9	18.3	8.2	-9999	0.0	-9999	-9999	
2005	7	22	14.7	21.1	23.9	18.6	6.8	-9999	0.0	-9999	-9999	
2005	7	23	23.8	20.6	25.6	16.9	16.4	-9999	0.0	-9999	-9999	
2005	7	24	23.4	20.5	23.6	16.9	12.1	-9999	0.0	-9999	-9999	
2005	7	25	22.6	23.0	26.7	19.4	11.6	-9999	0.0	-9999	-9999	
2005	7	26	20.6	25.1	28.5	22.0	19.8	-9999	0.0	-9999	-9999	
2005	7	27	21.2	25.4	28.8	22.7	21.8	-9999	0.0	-9999	-9999	
2005	7	28	20.3	24.9	27.5	22.3	18.4	-9999	0.0	-9999	-9999	
2005	7	29	21.1	25.2	28.6	22.8	19.0	-9999	0.0	-9999	-9999	
2005	7	30	21.6	25.7	30.0	21.4	22.3	-9999	0.0	-9999	-9999	
2005	7	31	21.1	25.8	30.0	22.1	21.7	-9999	0.0	-9999	-9999	
2005	8	1	21.2	25.3	29.7	20.4	23.9	-9999	0.0	-9999	-9999	
2005	8	2	19.4	27.5	31.9	24.7	26.8	-9999	0.0	-9999	-9999	
2005	8	3	11.6	22.4	27.1	16.2	12.0	-9999	2.2	-9999	-9999	
2005	8	4	20.3	17.9	21.7	14.7	4.1	-9999	0.6	-9999	-9999	
2005	8	5	18.5	15.5	17.8	13.1	5.1	-9999	0.0	-9999	-9999	
2005	8	6	21.2	16.8	21.0	12.2	6.5	-9999	0.0	-9999	-9999	
2005	8	7	21.8	19.3	24.1	16.0	8.9	-9999	0.0	-9999	-9999	
2005	8	8	8.7	17.2	20.8	13.7	0.9	-9999	0.2	-9999	-9999	
2005	8	9	18.9	17.2	22.2	12.3	7.2	-9999	0.2	-9999	-9999	
2005	8	10	20.4	21.9	26.2	16.3	13.8	-9999	0.0	-9999	-9999	
2005	8	11	19.2	26.3	30.0	22.3	24.4	-9999	0.0	-9999	-9999	
2005	8	12	12.2	26.2	30.5	20.9	21.0	-9999	0.0	-9999	-9999	
2005	8	13	20.9	21.0	24.3	18.2	11.3	-9999	0.0	-9999	-9999	
2005	8	14	20.3	20.4	24.5	17.3	9.9	-9999	0.0	-9999	-9999	
2005	8	15	20.1	19.3	23.8	15.5	9.2	-9999	0.0	-9999	-9999	
2005	8	16	15.5	17.2	21.4	13.7	5.2	-9999	0.0	-9999	-9999	
2005	8	17	17.6	16.5	21.0	12.2	4.8	-9999	0.0	-9999	-9999	
2005	8	18	18.9	19.0	23.6	14.9	6.7	-9999	0.0	-9999	-9999	
2005	8	19	13.4	20.4	24.4	17.5	8.9	-9999	0.2	-9999	-9999	
2005	8	20	19.2	21.3	25.1	18.3	11.0	-9999	0.0	-9999	-9999	
2005	8	21	18.0	20.3	24.9	16.9	10.7	-9999	0.0	-9999	-9999	
2005	8	22	17.8	17.0	20.4	13.7	3.9	-9999	3.2	-9999	-9999	
2005	8	23	16.1	15.9	19.2	13.2	2.2	-9999	0.0	-9999	-9999	
2005	8	24	10.3	16.8	20.8	13.6	2.1	-9999	16.4	-9999	-9999	
2005	8	25	13.0	17.0	20.4	14.5	1.9	-9999	4.4	-9999	-9999	
2005	8	26	16.1	19.5	22.9	16.3	7.0	-9999	0.0	-9999	-9999	
2005	8	27	18.9	21.1	24.7	18.3	8.7	-9999	0.0	-9999	-9999	
2005	8	28	14.6	21.6	24.9	19.8	9.6	-9999	0.0	-9999	-9999	
2005	8	29	16.4	20.8	23.6	17.5	7.0	-9999	0.0	-9999	-9999	
2005	8	30	6.8	18.0	20.7	14.6	1.8	-9999	31.6	-9999	-9999	
2005	8	31	5.4	17.1	17.9	16.2	0.1	-9999	5.6	-9999	-9999	
2005	9	1	11.2	18.0	20.8	15.5	1.7	-9999	0.0	-9999	-9999	
2005	9	2	16.9	19.3	22.2	16.6	4.3	-9999	0.2	-9999	-9999	
2005	9	3	17.0	19.9	22.4	17.6	5.5	-9999	3.8	-9999	-9999	
2005	9	4	11.4	17.5	20.3	15.1	1.7	-9999	9.4	-9999	-9999	
2005	9	5	13.9	17.3	20.6	15.1	3.1	-9999	0.4	-9999	-9999	
2005	9	6	13.5	16.5	19.3	14.6	2.0	-9999	0.0	-9999	-9999	
2005	9	7	12.8	19.2	22.1	15.9	4.3	-9999	0.0	-9999	-9999	
2005	9	8	14.9	20.8	23.9	18.6	6.3	-9999	0.0	-9999	-9999	
2005	9	9	7.2	20.4	22.4	17.4	8.5	-9999	0.2	-9999	-9999	
2005	9	10	14.6	19.1	22.4	16.1	5.8	-9999	0.0	-9999	-9999	
2005	9	11	16.7	18.1	22.0	15.7	5.7	-9999	0.0	-9999	-9999	
2005	9	12	15.5	19.3	23.1	16.9	11.5	-9999	0.0	-9999	-9999	
2005	9	13	9.4	18.4	20.5	16.1	5.8	-9999	0.8	-9999	-9999	
2005	9	14	9.8	15.7	18.3	11.8	0.6	-9999	8.0	-9999	-9999	
2005	9	15	11.8	14.4	16.8	12.1	2.1	-9999	0.2	-9999	-9999	
2005	9	16	16.4	16.2	22.1	12.5	6.8	-9999	0.0	-9999	-9999	
2005	9	17	14.9	17.3	20.4	13.3	5.9	-9999	0.0	-9999	-9999	
2005	9	18	14.0	18.6	23.3	15.6	4.5	-9999	0.0	-9999	-9999	
2005	9	19	7.3	14.3	17.2	12.4	0.2	-9999	32.6	-9999	-9999	
2005	9	20	9.5	12.2	14.3	10.5	1.0	-9999	10.2	-9999	-9999	
2005	9	21	12.6	12.8	16.4	10.3	1.6	-9999	4.2	-9999	-9999	
2005	9	22	9.9	12.7	15.8	10.3	0.6	-9999	0.2	-9999	-9999	
2005	9	23	6.5	11.8	14.6	10.7	0.1	-9999	6.2	-9999	-9999	
2005	9	24	13.8	12.3	15.7	10.0	1.1	-9999	0.2	-9999	-9999	
2005	9	25	9.2	13.1	15.7	11.2	1.5	-9999	0.6	-9999	-9999	
2005	9	26	10.3	13.5	15.9	11.6	1.7	-9999	0.4	-9999	-9999	
2005	9	27	13.3	14.2	17.6	12.1	2.5	-9999	1.0	-9999	-9999	
2005	9	28	13.6	14.6	18.3	12.7	4.1	-9999	0.2	-9999	-9999	
2005	9	29	13.2	14.5	17.9	12.6	2.8	-9999	0.0	-9999	-9999	
2005	9	30	5.1	11.9	14.9	7.8	0.2	-9999	26.4	-9999	-9999	
2005	10	1	12.9	8.4	11.9	5.8	1.7	-9999	3.0	-9999	-9999	
2005	10	2	14.6	10.9	14.9	6.9	2.7	-9999	0.0	-9999	-9999	
2005	10	3	11.8	14.7	17.8	12.4	3.6	-9999	0.0	-9999	-9999	
2005	10	4	6.1	14.0	17.4	11.7	0.9	-9999	17.4	-9999	-9999	
2005	10	5	7.5	12.4	15.1	10.4	0.6	-9999	0.2	-9999	-9999	
2005	10	6	8.2	12.9	15.3	11.1	1.8	-9999	0.0	-9999	-9999	
2005	10	7	8.6	14.4	15.9	11.8	1.8	-9999	0.6	-9999	-9999	
2005	10	8	10.9	13.1	15.8	10.7	2.1	-9999	0.0	-9999	-9999	
2005	10	9	8.5	11.0	12.7	9.1	0.8	-9999	18.0	-9999	-9999	
2005	10	10	9.4	10.9	14.3	10.0	0.7	-9999	17.8	-9999	-9999	
2005	10	11	12.5	10.2	12.5	8.7	2.1	-9999	0.2	-9999	-9999	
2005	10	12	10.3	11.1	14.4	8.7	1.3	-9999	0.0	-9999	-9999	
2005	10	13	6.3	12.1	13.9	10.1	0.5	-9999	0.0	-9999	-9999	
2005	10	14	10.6	13.5	16.4	11.4	1.0	-9999	0.2	-9999	-9999	
2005	10	15	11.3	11.0	13.4	8.4	1.5	-9999	0.0	-9999	-9999	
2005	10	16	12.5	10.5	14.5	6.9	3.7	-9999	0.0	-9999	-9999	
2005	10	17	12.0	10.6	13.5	7.0	2.9	-9999	0.0	-9999	-9999	
2005	10	18	12.5	6.7	10.3	5.0	1.5	-9999	0.0	-9999	-9999	
2005	10	19	12.3	10.5	14.1	4.7	6.2	-9999	0.0	-9999	-9999	
2005	10	20	8.2	15.4	18.7	10.5	6.5	-9999	0.0	-9999	-9999	
2005	10	21	6.7	17.3	20.0	15.5	5.8	-9999	0.0	-9999	-9999	
2005	10	22	9.6	16.9	20.4	11.6	4.4	-9999	3.2	-9999	-9999	
2005	10	23	10.6	15.5	18.2	10.7	2.5	-9999	2.0	-9999	-9999	
2005	10	24	7.7	14.6	16.7	12.7	1.3	-9999	0.0	-9999	-9999	
2005	10	25	5.9	13.8	15.4	12.9	1.1	-9999	0.0	-9999	-9999	
2005	10	26	9.9	13.9	16.4	11.9	1.4	-9999	0.0	-9999	-9999	
2005	10	27	11.0	12.9	16.7	10.3	1.3	-9999	0.2	-9999	-9999	
2005	10	28	11.3	13.9	17.1	9.6	5.4	-9999	0.0	-9999	-9999	
2005	10	29	11.3	14.3	17.0	10.7	4.5	-9999	0.0	-9999	-9999	
2005	10	30	11.2	14.1	16.9	11.4	4.2	-9999	0.2	-9999	-9999	
2005	10	31	11.1	13.0	16.0	9.9	3.5	-9999	0.0	-9999	-9999	
2005	11	1	10.7	12.0	14.8	9.6	2.8	-9999	0.2	-9999	-9999	
2005	11	2	6.3	13.3	15.1	11.4	2.3	-9999	6.0	-9999	-9999	
